Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2021 Cluj Napoca QF,L vs Petkovic,12.8%,22.0%,46.7%,10.0%,24.3%,54.0%,58.6%,73.2%,71.4%,20.6%,20.6%,29.6%,37.5%,61.1%,33.3%,51
Career (1 matches),,12.8%,22.0%,46.7%,10.0%,24.3%,54.0%,58.6%,73.2%,71.4%,20.6%,20.6%,29.6%,37.5%,61.1%,33.3%,51
