Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
03-Jul-2023,W25 Getxo,Clay,F,355,451,(2) Mendez d. Martha Matoula [GRE],6-2 6-4,,,,,,,,
22-May-2023,W40 Otocec,Clay,F,397,238,(2) Rebecca Sramkova [SVK] d. Mendez,6-3 7-6(2),,,,,,,,
30-Jan-2023,W25 Antalya,Clay,F,413,271,Mendez d. (2) Nina Potocnik [SLO],6-2 7-5,,,,,,,,
08-Mar-2021,W15+H Amiens,Clay,F,288,287,(2) Mendez d. (1) Paula Ormaechea [ARG],6-4 6-2,,,,,,,,
18-Nov-2019,W25 Naples FL,Clay,F,344,470,Mendez d. Panna Udvardy [HUN],6-3 6-4,,,,,,,,
16-Sep-2019,W25 Santa Margherita Di Pula,Clay,F,409,198,(2) Martina Trevisan [ITA] d. Mendez,6-4 5-7 7-5,,,,,,,,
26-Aug-2019,W15 Tabarka,Clay,F,458,717,Mendez d. (2) Karin Kennel [SUI],6-7(7) 6-1 6-3,,,,,,,,
08-Jul-2019,W15 Prokuplje,Clay,F,570,,(3) Mendez d. Darya Astakhova [RUS],6-4 6-1,,,,,,,,
01-Jul-2019,W15 Prokuplje,Clay,F,570,,Mendez d. Ana Lantigua De La Nuez [ESP],6-2 6-3,,,,,,,,
20-May-2019,W15 Antalya,Clay,F,521,,Mendez d. Gebriela Mihaylova [BUL],6-1 6-1,,,,,,,,
