Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Cluj-Napoca 1 QF,L vs Petkovic,1.06,0.82,62.1,15.1,1.8%,54.5%,0.0%,48.1%,35.4%,39.5%
2019 W15 Prokuplje R32,W vs Joksovic,1.04,1.58,42.0,2.1,-,60.6%,-,65.5%,52.0%,60.9%
2019 W15 Prokuplje F,W vs Lantigua De La Nuez,1.15,1.54,45.1,2.0,-,63.6%,-,48.4%,59.3%,57.7%
2019 W15 Prokuplje R32,W vs Kovac,1.13,1.72,35.6,2.0,-,48.0%,-,66.7%,70.8%,59.1%
2019 W15 Antalya QF,W vs Evtimova,1.09,1.25,64.6,3.1,-,67.6%,-,50.0%,57.1%,35.1%
2019 W15 Cairo QF,L vs Sherif,0.83,0.41,31.0,2.0,0.0%,46.7%,0.0%,43.3%,26.1%,27.8%
2019 W15 Cairo R16,W vs Vasic,0.91,1.16,71.3,15.8,0.0%,50.0%,2.0%,66.7%,50.9%,55.8%
2019 W15 Cairo R32,W vs Malikova,1.10,2.47,31.0,2.2,10.0%,80.0%,0.0%,61.1%,54.5%,76.2%
2019 W15 Cairo R16,W vs Sherif,1.10,1.28,63.3,8.2,2.4%,73.8%,0.0%,40.5%,57.9%,38.9%
2019 W15 Antalya F,W vs Naito,1.12,1.20,59.7,3.3,2.6%,56.4%,0.0%,51.4%,48.9%,50.0%
2019 W15 Antalya SF,W vs Markova,1.21,2.17,30.0,2.0,0.0%,70.8%,0.0%,59.1%,65.4%,59.1%
2019 W15 Antalya QF,W vs Prisacariu,1.06,1.23,60.6,2.5,6.1%,60.6%,0.0%,41.9%,51.5%,62.1%
2019 W15 Antalya R16,W vs Sonmez,0.99,1.35,49.5,2.1,0.0%,56.3%,0.0%,51.9%,62.5%,62.1%
2019 W15 Antalya R32,W vs Park,1.05,1.28,53.2,2.2,0.0%,60.5%,0.0%,57.9%,51.2%,48.8%
2019 W15 Antalya F,W vs Gjorcheska,0.96,1.39,55.8,2.5,0.0%,58.8%,0.0%,57.6%,60.7%,60.0%
2019 W15 Antalya QF,W vs Oz,0.99,1.46,44.8,2.8,2.9%,52.9%,0.0%,64.5%,65.4%,56.5%
2019 W15 Antalya R16,W vs Isaeva,1.11,1.25,61.9,2.8,0.0%,62.2%,0.0%,54.5%,39.4%,55.2%
2019 W15 Antalya R32,L vs Velcea,0.97,0.84,68.9,4.0,2.1%,44.7%,2.3%,51.2%,44.9%,44.7%
2019 W25 Playford R32,L vs Taylor,0.77,0.74,49.1,2.3,0.0%,54.5%,0.0%,50.0%,48.6%,42.9%
2017 Benicarlo $15K R16,L vs Ibbou,0.87,0.69,49.4,3.2,0.0%,53.1%,0.0%,42.9%,31.0%,52.0%
2021 (1 matches),,1.06,0.82,62.1,15.1,1.8%,54.5%,0.0%,48.1%,35.4%,39.5%
2019 (18 matches),,1.03,1.25,53.9,2.6,1.3%,58.6%,0.3%,54.4%,53.1%,51.9%
2017 (24 matches),,1.03,1.14,48.8,2.4,1.2%,56.2%,1.2%,54.4%,49.7%,48.8%
2016 (9 matches),,0.98,0.94,66.3,3.1,2.6%,50.3%,0.3%,48.5%,45.7%,51.8%
2015 (6 matches),,0.97,1.00,42.7,2.2,1.2%,53.8%,0.0%,51.9%,48.9%,48.1%
Career (60 matches),,1.02,1.12,53.2,2.6,1.4%,55.5%,0.6%,53.5%,50.1%,50.0%
