Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,24,14,10,58.3%,30-20,60.0%,246-193,56.0%,1-3,25.0%,2,41.2%,52.9%,0.0%,5.6%,66.1%,46.3%,54.8%,49.2%,51.0%,50.0%,1.00,SF (2x)
2023,59,40,19,67.8%,80-49,62.0%,671-540,55.4%,6-5,54.5%,0,,,,,,,,,,,,W (2x)
2022,12,4,8,33.3%,9-16,36.0%,100-127,44.1%,0-1,0.0%,1,62.5%,12.5%,0.0%,6.5%,67.4%,51.6%,40.0%,47.8%,38.5%,42.9%,0.74,QF (W60+H Irapuato)
2021,40,22,18,55.0%,52-39,57.1%,433-395,52.3%,3-3,50.0%,0,,,,,,,,,,,,W (W15+H Amiens)
2020,11,4,7,36.4%,10-16,38.5%,111-129,46.3%,0-3,0.0%,2,60.0%,37.5%,0.0%,2.8%,61.7%,54.5%,46.3%,51.4%,44.4%,47.9%,0.91,R16 (3x)
2019,69,54,15,78.3%,111-38,74.5%,799-551,59.2%,8-5,61.5%,0,,,,,,,,,,,,W (7x)
2018,39,22,17,56.4%,49-44,52.7%,452-399,53.1%,4-7,36.4%,0,,,,,,,,,,,,W (Palmanova Mallorca $15K)
2017,36,22,14,61.1%,48-30,61.5%,381-306,55.5%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2016,15,5,10,33.3%,13-21,38.2%,141-181,43.8%,3-1,75.0%,0,,,,,,,,,,,,R16 (5x)
2015,18,9,9,50.0%,19-21,47.5%,173-188,47.9%,2-0,100.0%,0,,,,,,,,,,,,QF (3x)
2014,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Nules 10K)
2013,3,2,1,66.7%,5-3,62.5%,37-25,59.7%,0-0,-,0,,,,,,,,,,,,QF (Castellon 10K)
Career,327,198,129,60.6%,426-299,58.8%,3550-3046,53.8%,28-30,48.3%,5,52.5%,39.0%,0.0%,4.7%,64.6%,50.3%,49.0%,49.8%,45.8%,47.9%,0.91,
