Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Cluj Napoca QF,L vs Petkovic,4.1,4.1,4.1,47.6%,39.3%,46.4%,45.5%,47.0%,22.9%,-8.5,-7.0,10.5,7.6
Career (1 matches),,4.1,4.1,4.1,47.6%,39.3%,46.4%,45.5%,47.0%,22.9%,-8.5,-7.0,10.5,7.6
