Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,320,167,153,52.2%,381-350,52.1%,3387-3317,50.5%,32-28,53.3%,299,68.6%,35.2%,3.7%,4.1%,62.3%,63.7%,45.9%,57.0%,43.5%,50.2%,1.01
Clay,96,48,48,50.0%,107-107,50.0%,980-985,49.9%,6-8,42.9%,90,66.1%,33.0%,2.6%,3.4%,64.1%,62.3%,46.1%,56.5%,43.3%,49.8%,1.00
Grass,70,42,28,60.0%,96-70,57.8%,829-778,51.6%,12-7,63.2%,68,71.0%,28.6%,4.5%,3.0%,66.7%,66.7%,47.3%,60.3%,40.9%,50.5%,1.03
Carpet,2,0,2,0.0%,1-4,20.0%,19-29,39.6%,0-1,0.0%,2,-,-,3.8%,3.8%,68.4%,63.0%,40.0%,55.7%,34.9%,45.1%,0.79
Grand Slams,126,80,46,63.5%,177-118,60.0%,1437-1300,52.5%,10-10,50.0%,120,74.6%,34.9%,3.5%,3.5%,64.6%,64.6%,46.4%,58.1%,43.6%,50.9%,1.04
Premiers,188,86,102,45.7%,202-222,47.6%,1920-2015,48.8%,26-19,57.8%,180,67.3%,33.6%,3.7%,3.7%,63.5%,63.3%,45.7%,56.9%,42.0%,49.4%,0.97
Internationals,92,50,42,54.3%,111-97,53.4%,981-938,51.1%,9-8,52.9%,85,68.9%,32.0%,3.8%,3.7%,62.5%,64.1%,47.6%,57.9%,43.5%,50.6%,1.03
Finals,5,3,2,60.0%,6-5,54.5%,50-56,47.2%,3-0,100.0%,5,76.9%,35.7%,3.6%,7.1%,59.5%,71.1%,44.5%,60.4%,37.4%,48.8%,0.94
Semi-finals,13,5,8,38.5%,13-17,43.3%,126-148,46.0%,1-2,33.3%,13,74.2%,18.2%,3.6%,2.3%,62.8%,64.9%,46.5%,58.1%,39.2%,48.7%,0.94
Quarter-finals,35,13,22,37.1%,29-50,36.7%,325-390,45.5%,3-3,50.0%,32,60.5%,29.7%,3.4%,3.8%,64.7%,61.6%,45.5%,55.9%,40.5%,48.2%,0.92
vs Righties,442,233,209,52.7%,529-478,52.5%,4689-4581,50.6%,46-39,54.1%,418,68.7%,34.6%,3.6%,3.8%,63.2%,63.9%,46.1%,57.3%,43.2%,50.2%,1.01
vs Lefties,46,24,22,52.2%,56-53,51.4%,526-528,49.9%,4-5,44.4%,41,64.2%,28.0%,3.9%,3.3%,64.8%,64.6%,46.3%,58.2%,41.6%,49.8%,0.99
vs Top 10,95,32,63,33.7%,76-138,35.5%,845-1108,43.3%,12-10,54.5%,95,62.0%,31.2%,3.3%,4.2%,64.2%,61.1%,40.9%,53.9%,39.8%,47.0%,0.86
