Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Dubai R64,L vs Sasnovich,50% (8/16),41% (7/17),1/1,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2019 St. Petersburg R32,L vs Zvonareva,46% (6/13),25% (1/4),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2019 Australian Open R128,L vs Boulter,53% (9/17),43% (3/7),1/1,0/0,71% (12/17),0/2,0/1,0% (0/3),0% (0/4)
2018 Moscow R32,L vs Jabeur,67% (2/3),33% (1/3),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2018 Beijing R64,L vs Muguruza,100% (3/3),25% (1/4),0/0,0/0,50% (5/10),6/8,6/7,- (0/0),- (0/0)
2018 Wuhan Q1,L vs Cabrera,31% (5/16),45% (5/11),1/1,0/0,58% (11/19),2/4,1/2,- (0/0),- (0/0)
2018 US Open R32,L vs Sevastova,43% (6/14),27% (3/11),1/1,0/0,30% (3/10),0/2,0/1,- (0/0),- (0/0)
2018 US Open R64,W vs Goerges,73% (11/15),50% (1/2),2/10,1/1,100% (5/5),3/3,0/0,64% (7/11),45% (5/11)
2018 US Open R128,W vs Watson,46% (11/24),67% (4/6),2/2,1/1,71% (5/7),1/2,0/0,- (0/0),- (0/0)
2018 New Haven QF,L vs Goerges,24% (4/17),100% (2/2),0/0,0/0,55% (6/11),1/3,0/1,- (0/0),- (0/0)
2018 New Haven R16,W vs Rybarikova,55% (11/20),33% (3/9),2/2,1/1,75% (6/8),2/3,0/0,- (0/0),- (0/0)
2018 New Haven R32,W vs Pliskova,67% (8/12),80% (4/5),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2018 Cincinnati R16,L vs Tsurenko,36% (4/11),67% (4/6),0/0,0/0,68% (13/19),0/2,0/1,50% (3/6),33% (2/6)
2018 Cincinnati R32,W vs Cornet,54% (7/13),29% (5/17),2/10,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2018 Cincinnati R64,W vs Bogdan,100% (8/8),57% (4/7),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2018 Montreal R64,L vs Kontaveit,50% (9/18),14% (1/7),1/2,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2018 Washington R32,L vs Bogdan,75% (6/8),33% (3/9),0/1,0/0,33% (2/6),1/3,1/2,0% (0/5),50% (2/4)
2018 Wimbledon R16,L vs Giorgi,55% (6/11),33% (1/3),0/0,0/0,50% (3/6),3/5,3/4,- (0/0),- (0/0)
2018 Wimbledon R32,W vs Safarova,59% (13/22),38% (3/8),2/4,1/1,67% (2/3),1/2,0/0,- (0/0),- (0/0)
2018 Wimbledon R64,W vs Wozniacki,50% (9/18),36% (5/14),2/8,1/6,17% (1/6),0/1,0/0,- (0/0),- (0/0)
2019 (3 matches),,50.0%,39.3%,100.0%,-,57.6%,14.3%,25.0%,0.0%,0.0%
2018 (37 matches),,52.9%,41.1%,44.9%,70.8%,55.7%,46.0%,50.0%,57.1%,48.9%
2017 (47 matches),,59.7%,45.8%,56.9%,50.0%,54.8%,46.4%,47.5%,65.7%,34.3%
2016 (46 matches),,64.0%,50.0%,63.2%,59.1%,55.8%,40.7%,35.5%,58.3%,37.5%
2015 (16 matches),,65.8%,50.4%,65.8%,68.8%,57.5%,36.8%,0.0%,69.2%,50.0%
Career (268 matches),,59.0%,45.7%,55.9%,57.5%,56.0%,45.4%,41.6%,58.5%,38.5%
