Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 US Open R128,L vs Nishikori,23,43,0.5,11.6%,21.6%,16,33,0.5,9.3%,19.2%,5.2%,2.9%,2.1,23.6%,11.1%
2016 Wimbledon R64,L vs Berdych,13,12,1.1,8.8%,8.2%,10,6,1.7,8.2%,4.9%,3.3%,3.3%,2.7,29.3%,10.9%
2016 Wimbledon R128,W vs Bagnis,34,15,2.3,21.5%,9.5%,23,14,1.6,16.1%,9.8%,9.8%,3.5%,0.8,13.3%,16.5%
2016 Roland Garros R128,L vs Kuznetsov,16,30,0.5,10.8%,20.3%,9,27,0.3,7.0%,21.1%,2.3%,3.9%,1.7,23.6%,14.2%
2016 Australian Open R128,L vs Sela,29,43,0.7,14.6%,21.6%,21,37,0.6,11.8%,20.8%,7.9%,3.9%,1.7,21.6%,12.6%
2015 Wimbledon R128,L vs Estrella,34,36,0.9,14.3%,15.2%,23,29,0.8,11.4%,14.4%,8.4%,1.5%,1.5,14.3%,9.3%
2015 Roland Garros R64,W vs Verdasco,43,41,1.0,14.0%,13.3%,33,40,0.8,11.8%,14.3%,7.2%,2.5%,1.8,23.7%,13.0%
2015 Indian Wells Masters R128,L vs Smyczek,14,29,0.5,9.9%,20.6%,11,27,0.4,8.2%,20.1%,6.0%,0.0%,0.8,12.8%,15.6%
2015 Australian Open R32,L vs Raonic,21,16,1.3,12.7%,9.7%,14,14,1.0,10.9%,10.9%,7.0%,3.1%,2.4,27.9%,11.5%
2015 Australian Open R64,W vs Hewitt,50,63,0.8,20.2%,25.5%,34,61,0.6,16.0%,28.8%,11.3%,3.3%,0.9,17.0%,18.2%
2015 Australian Open R128,W vs Benneteau,49,32,1.5,20.8%,13.6%,32,30,1.1,15.8%,14.9%,11.4%,3.0%,0.9,14.4%,15.7%
2014 Wimbledon R64,L vs Dolgopolov,41,30,1.4,15.1%,11.1%,32,23,1.4,15.1%,10.8%,8.5%,4.2%,2.9,31.0%,10.7%
2014 Wimbledon R128,W vs Young,33,12,2.8,18.1%,6.6%,20,8,2.5,12.7%,5.1%,6.3%,2.5%,1.1,19.2%,17.0%
2014 Roland Garros R128,L vs Bellucci,35,44,0.8,13.0%,16.4%,27,39,0.7,11.3%,16.4%,7.1%,4.2%,1.3,19.0%,14.9%
2014 Australian Open R128,L vs Kyrgios,38,36,1.1,15.4%,14.6%,26,31,0.8,14.2%,16.9%,,,1.4,28.7%,21.1%
2013 US Open R64,L vs Djokovic,19,36,0.5,10.9%,20.6%,13,32,0.4,8.7%,21.3%,,,1.5,22.9%,14.9%
2013 Wimbledon R128,L vs Murray,26,18,1.4,15.8%,10.9%,21,17,1.2,14.4%,11.6%,,,2.4,23.0%,9.7%
2013 Roland Garros R128,L vs Chardy,24,24,1.0,12.4%,12.4%,17,19,0.9,10.3%,11.5%,,,1.4,23.8%,17.1%
2013 Australian Open R64,L vs Del Potro,33,23,1.4,21.4%,14.9%,23,20,1.2,19.7%,17.1%,,,2.8,32.5%,11.7%
2012 US Open R128,L vs Harrison,41,51,0.8,20.8%,25.9%,35,46,0.8,20.1%,26.4%,,,1.1,13.7%,12.2%
Career (25 matches),,748,761,1.0,15.4%,15.7%,520,670,0.8,12.6%,16.2%,5.1%,2.1%,1.5,20.8%,13.9%
