Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Jarkko Nieminen [FIN],3,6,33.3%,5,1,4,20.0%,2006,2014,9,0.95,8.3%,4.7%,56.1%,74.4%,48.6%,63.1%,35.2%,57.9%,44.4%
8,Dudi Sela [ISR],4,4,50.0%,1,1,0,100.0%,2009,2016,7,1.01,8.3%,6.8%,58.1%,72.2%,44.4%,60.6%,39.8%,56.6%,44.9%
8,Denis Istomin [UZB],2,6,25.0%,4,3,1,75.0%,2010,2016,8,0.84,6.3%,5.2%,56.9%,71.3%,47.1%,60.8%,33.0%,51.6%,34.6%
8,Fernando Verdasco [ESP],4,4,50.0%,3,2,1,66.7%,2006,2015,8,0.88,8.9%,2.8%,58.7%,76.1%,47.7%,64.4%,31.4%,50.9%,54.1%
8,Ivo Karlovic [CRO],1,7,12.5%,6,1,5,16.7%,2007,2014,8,0.77,7.7%,3.8%,55.9%,76.6%,55.7%,67.4%,25.1%,53.6%,18.5%
7,Mikhail Youzhny [RUS],1,6,14.3%,4,0,4,0.0%,2007,2017,7,0.78,8.7%,3.2%,54.5%,73.7%,43.7%,60.0%,31.2%,63.8%,28.1%
7,Tomas Berdych [CZE],1,6,14.3%,0,0,0,-,2006,2016,7,0.58,9.9%,5.7%,55.4%,72.5%,44.1%,59.8%,23.2%,48.9%,15.8%
6,Adrian Mannarino [FRA],5,1,83.3%,3,1,2,33.3%,2009,2017,5,1.17,9.1%,4.7%,62.2%,72.2%,56.6%,66.3%,39.4%,68.2%,60.0%
6,Michael Berrer [GER],5,1,83.3%,1,1,0,100.0%,2013,2016,6,1.20,9.3%,4.6%,61.4%,73.2%,58.7%,67.6%,38.8%,60.0%,47.2%
5,Santiago Giraldo [COL],1,4,20.0%,3,1,2,33.3%,2010,2017,5,0.97,9.8%,2.8%,57.2%,75.4%,44.3%,62.1%,36.6%,31.8%,27.8%
5,Kei Nishikori [JPN],2,3,40.0%,2,1,1,50.0%,2010,2016,5,0.85,7.6%,4.7%,57.0%,67.7%,47.9%,59.2%,34.9%,52.4%,35.1%
5,Sam Querrey [USA],1,4,20.0%,2,0,2,0.0%,2006,2016,4,0.65,10.9%,5.0%,57.0%,74.1%,45.0%,61.6%,24.8%,54.5%,28.6%
5,Ruben Bemelmans [BEL],5,0,100.0%,4,2,2,50.0%,2012,2015,5,1.05,8.3%,5.1%,57.2%,73.8%,51.8%,64.4%,37.4%,66.7%,38.6%
5,Gael Monfils [FRA],0,5,0.0%,2,1,1,50.0%,2010,2014,5,0.81,4.1%,4.3%,60.0%,66.3%,47.2%,58.6%,33.7%,65.4%,22.2%
5,Ryan Harrison [USA],2,3,40.0%,2,1,1,50.0%,2012,2014,5,0.91,6.5%,4.7%,55.3%,71.0%,45.1%,59.4%,36.9%,33.3%,27.8%
