Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,261,106,155,40.6%,261-370,41.4%,2983-3291,47.5%,48-72,40.0%,255,78.8%,17.5%,9.8%,3.9%,55.7%,74.2%,50.2%,63.6%,34.3%,48.9%,0.94
Clay,45,11,34,24.4%,31-80,27.9%,456-605,43.0%,7-10,41.2%,44,72.8%,13.5%,7.5%,3.4%,56.9%,70.5%,46.0%,60.0%,31.7%,46.3%,0.79
Grass,66,36,30,54.5%,93-79,54.1%,898-857,51.2%,16-19,45.7%,66,84.4%,18.2%,12.6%,3.8%,59.8%,77.7%,50.4%,66.7%,34.4%,50.5%,1.03
Carpet,3,1,2,33.3%,2-4,33.3%,32-38,45.7%,2-2,50.0%,3,87.9%,3.0%,21.7%,4.1%,58.4%,82.9%,45.7%,67.4%,31.2%,49.3%,0.96
Grand Slams,55,19,36,34.5%,76-119,39.0%,890-1043,46.0%,13-16,44.8%,54,76.1%,16.2%,10.0%,4.0%,57.4%,72.6%,48.5%,62.3%,32.5%,47.7%,0.86
Masters,56,17,39,30.4%,41-83,33.1%,554-664,45.5%,7-14,33.3%,56,75.7%,16.2%,9.3%,3.9%,55.4%,73.9%,46.8%,61.8%,33.9%,47.9%,0.89
Other Tours,259,117,142,45.2%,265-321,45.2%,2863-3000,48.8%,50-73,40.7%,258,81.0%,17.5%,10.4%,3.8%,56.6%,75.3%,50.7%,64.6%,34.4%,49.4%,0.97
Best of 5,57,19,38,33.3%,78-125,38.4%,921-1091,45.8%,15-16,48.4%,54,76.1%,16.2%,10.0%,4.0%,57.4%,72.6%,48.5%,62.3%,32.5%,47.7%,0.86
Best of 3,318,135,183,42.5%,309-408,43.1%,3448-3700,48.2%,58-87,40.0%,314,80.1%,17.3%,10.2%,3.8%,56.4%,75.1%,50.0%,64.2%,34.4%,49.2%,0.96
Finals,3,1,2,33.3%,3-4,42.9%,32-35,47.8%,0-1,0.0%,3,84.8%,12.1%,16.4%,0.5%,64.6%,76.2%,53.7%,68.3%,29.5%,48.7%,0.93
Semi-finals,13,3,10,23.1%,11-22,33.3%,149-182,45.0%,3-4,42.9%,13,80.6%,10.4%,11.5%,2.9%,57.9%,73.9%,51.7%,64.5%,31.4%,47.8%,0.89
Quarter-finals,28,13,15,46.4%,31-32,49.2%,331-328,50.2%,9-9,50.0%,28,81.4%,18.6%,10.1%,3.2%,59.7%,73.9%,52.1%,65.1%,35.1%,49.9%,1.01
vs Righties,324,129,195,39.8%,328-464,41.4%,3729-4138,47.4%,64-89,41.8%,318,78.7%,17.0%,10.2%,3.9%,56.5%,74.3%,49.6%,63.5%,33.9%,48.7%,0.93
vs Lefties,51,25,26,49.0%,59-69,46.1%,640-653,49.5%,9-14,39.1%,50,82.6%,17.6%,10.0%,3.8%,57.5%,75.9%,50.7%,65.2%,34.2%,49.7%,0.98
vs Top 10,39,6,33,15.4%,18-76,19.1%,366-544,40.2%,2-12,14.3%,37,72.7%,9.3%,8.7%,3.7%,58.0%,69.4%,46.9%,60.0%,29.3%,45.2%,0.73
