Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Halle Q1,L vs Youzhny,0.66,0.52,34.5,2.0,20.7%,65.5%,8.3%,66.7%,31.0%,22.2%
2017 s Hertogenbosch Q1,L vs Tsitsipas,0.92,0.85,73.6,9.0,4.1%,65.3%,11.4%,59.1%,37.5%,32.1%
2017 Houston Q2,L vs Gonzalez,0.82,0.51,35.9,2.0,7.1%,60.7%,3.7%,51.9%,31.0%,23.1%
2017 Houston Q1,W vs Andreozzi,0.89,1.43,51.4,2.0,16.7%,70.0%,6.9%,58.6%,55.2%,60.0%
2017 Miami R128,L vs Mannarino,0.77,0.72,53.9,3.2,5.7%,65.7%,12.5%,75.0%,22.2%,33.3%
2017 Irving CH R16,L vs Rublev,0.86,0.69,48.7,2.2,18.8%,62.5%,10.3%,48.3%,31.6%,39.5%
2017 Irving CH R32,W vs Giraldo,1.13,2.02,42.6,2.2,3.6%,75.0%,16.0%,80.0%,54.8%,25.0%
2017 Delray Beach Q2,L vs Santillan,0.86,0.49,44.5,2.6,0.0%,42.1%,0.0%,35.3%,38.5%,32.0%
2017 Delray Beach Q1,W vs Bester,0.90,1.35,54.8,2.1,17.1%,73.2%,11.4%,68.6%,48.0%,38.3%
2017 Memphis R32,L vs Kukushkin,0.68,0.56,35.0,2.1,19.4%,58.1%,7.7%,46.2%,39.3%,38.5%
2017 Memphis Q1,W vs Mektic,1.33,1.53,42.6,2.3,11.4%,68.6%,14.7%,61.8%,40.0%,40.0%
2017 Quito R32,L vs Giraldo,0.80,0.66,50.5,2.4,7.1%,60.7%,0.0%,46.2%,43.8%,32.1%
2017 Dallas CH R32,L vs Sarmiento,0.89,0.76,53.8,2.4,2.6%,51.3%,2.9%,62.9%,29.5%,45.0%
2016 Ortisei CH R16,L vs Sonego,0.84,0.40,49.0,2.0,0.0%,57.1%,3.1%,65.6%,20.7%,15.4%
2016 Ortisei CH R32,W vs Dubail,1.14,1.48,47.9,3.3,13.8%,51.7%,7.1%,75.0%,42.4%,53.1%
2016 Vienna R32,L vs Tsonga,0.77,0.56,38.8,2.1,6.1%,72.7%,6.5%,48.4%,35.5%,19.2%
2016 Vienna Q2,W vs Sugita,1.41,1.64,56.1,2.4,7.9%,65.8%,17.1%,65.7%,38.7%,40.7%
2016 Vienna Q1,W vs Rosol,1.14,1.11,83.5,16.9,13.0%,66.7%,4.6%,56.9%,34.4%,39.7%
2016 Stockholm R32,L vs Zopp,0.96,0.38,32.8,2.1,9.4%,65.6%,3.4%,51.7%,19.2%,12.5%
2016 Monterrey CH SF,L vs Escobedo,0.90,0.72,53.2,2.8,12.8%,59.0%,5.3%,60.5%,31.6%,33.3%
2017 (13 matches),,0.89,0.86,49.8,2.4,10.4%,63.7%,8.6%,59.5%,38.4%,35.7%
2016 (51 matches),,1.01,1.03,53.2,2.6,9.3%,63.3%,5.6%,62.8%,38.2%,37.6%
2015 (30 matches),,1.12,1.01,52.6,3.2,9.8%,65.7%,5.6%,60.7%,33.3%,33.1%
2014 (45 matches),,1.02,0.95,49.9,2.5,8.7%,64.0%,5.7%,61.2%,36.1%,32.9%
2013 (59 matches),,1.00,0.96,50.1,2.6,8.8%,65.3%,6.8%,62.5%,34.0%,35.6%
Career (243 matches),,1.02,0.98,51.4,2.7,8.2%,64.4%,5.4%,62.0%,35.4%,35.2%
