Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W15 Dublin R16,L vs Drummy,44% (4/9),0% (0/1),0/0,0/0,50% (4/8),2/4,1/2,- (0/0),- (0/0)
2019 W15 Shymkent R32,L vs Karimjanova,40% (10/25),36% (4/11),1/5,0/0,53% (8/15),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Morderger,38% (3/8),75% (3/4),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2017 Heraklion $15K R32,L vs Boev,46% (6/13),60% (3/5),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2017 Heraklion $15K R32,L vs Morderger,31% (4/13),18% (2/11),0/0,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2017 Sunderland $15K R32,W vs Collins,75% (6/8),38% (6/16),2/2,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2017 Obidos $25K R32,W vs Lanca,67% (6/9),75% (6/8),2/4,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Obidos $25K R32,L vs Dunne,50% (7/14),67% (8/12),1/1,0/0,60% (12/20),0/2,0/1,- (0/0),- (0/0)
2017 Obidos $15K R16,L vs Scholsen,58% (7/12),20% (1/5),0/0,0/0,63% (5/8),2/4,2/3,- (0/0),- (0/0)
2017 Obidos $15K R32,W vs Carrillo Marin,46% (6/13),75% (6/8),2/5,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2017 Edgbaston $15K R32,L vs Benoit,83% (5/6),67% (2/3),0/0,0/0,29% (2/7),1/3,1/2,60% (3/5),0% (0/5)
2017 Glasgow $15K R32,L vs Krejsova,56% (5/9),100% (1/1),0/0,0/0,64% (7/11),1/3,0/1,- (0/0),- (0/0)
2016 Tel Aviv Ramat Gan $10K R32,L vs Ifidzhen,60% (9/15),47% (7/15),1/7,0/3,53% (8/15),1/3,1/2,38% (3/8),50% (4/8)
2016 Tel Aviv Ramat Gan $10K R32,L vs Paigina,67% (4/6),- (0/0),0/0,0/0,20% (1/5),1/3,0/1,- (0/0),- (0/0)
2016 Heraklion $10K R16,W vs Jones,57% (8/14),44% (8/18),2/4,1/1,58% (7/12),1/2,0/0,- (0/0),- (0/0)
2016 Roehampton $10K R16,L vs Larriere,60% (3/5),21% (3/14),0/0,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2016 Targu Jiu $10K R32,L vs Cristian,36% (4/11),40% (2/5),0/0,0/0,64% (9/14),0/2,0/1,- (0/0),- (0/0)
2016 Targu Jiu $10K R16,L vs Perper,36% (4/11),70% (7/10),1/1,0/0,40% (6/15),0/2,0/1,- (0/0),- (0/0)
2016 Targu Jiu $10K R32,W vs Duca,62% (8/13),100% (4/4),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2016 Galati $10K R16,L vs Bulgaru,50% (6/12),57% (4/7),1/3,0/0,46% (6/13),1/3,0/1,- (0/0),- (0/0)
2019 (3 matches),,40.5%,43.8%,20.0%,-,43.3%,25.0%,25.0%,-,-
2017 (9 matches),,53.6%,50.7%,58.3%,60.0%,51.4%,36.8%,40.0%,60.0%,0.0%
2016 (18 matches),,53.1%,48.5%,52.4%,50.0%,53.5%,28.6%,10.0%,65.0%,45.0%
2015 (6 matches),,58.7%,39.4%,21.9%,13.6%,46.2%,42.9%,57.1%,55.2%,43.3%
Career (36 matches),,53.0%,46.8%,40.7%,33.3%,50.9%,33.3%,32.3%,59.3%,40.0%
