Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
28-Jul-2025,W15 Dublin,Carpet,R32,981,1134,Klara Veldman [NED] d. Bejenaru,7-5 2-6 6-3,1.02,6.0%,4.8%,68.7%,59.6%,53.8%,3/8,2:15
07-Jul-2025,W35 Don Benito,Carpet,R32,850,805,Chloe Noel [FRA] d. Bejenaru,3-6 6-1 6-0,0.61,5.3%,10.5%,61.4%,51.4%,54.5%,3/8,1:34
12-May-2025,W15 Bucharest,Clay,R32,698,937,Alexia Iulia Marginean [ROU] d. Bejenaru,2-6 7-6(7) 6-0,0.93,0.0%,12.5%,56.8%,62.0%,42.1%,4/11,2:39
05-May-2025,W15 Bucharest,Clay,R32,698,739,Fiona Ganz [SUI] d. Bejenaru,7-5 6-3,,,,,,,,1:40
31-Mar-2025,W15 Sharm ElSheikh,Hard,SF,727,861,Carolyn Ansari [USA] d. Bejenaru,7-5 6-2,0.67,3.0%,4.5%,70.1%,61.7%,40.0%,8/12,1:46
31-Mar-2025,W15 Sharm ElSheikh,Hard,QF,727,862,Bejenaru d. Madelief Hageman [NED],6-3 6-3,1.24,8.6%,5.2%,70.7%,70.7%,35.3%,3/5,1:44
31-Mar-2025,W15 Sharm ElSheikh,Hard,R16,727,1025,Bejenaru d. Daria Zelinskaya [RUS],6-2 1-6 7-6(4),0.85,1.6%,5.7%,73.2%,62.2%,39.4%,8/12,3:10
31-Mar-2025,W15 Sharm ElSheikh,Hard,R32,727,1054,Bejenaru d. Mirjana Jovanovic [SRB],6-2 2-1 RET,1.82,2.9%,5.9%,67.6%,82.6%,45.5%,2/2,1:15
24-Mar-2025,W15 Sharm ElSheikh,Hard,QF,692,487,Sandra Samir [EGY] d. Bejenaru,6-0 6-2,0.54,1.5%,8.8%,66.2%,51.1%,17.4%,6/12,1:39
24-Mar-2025,W15 Sharm ElSheikh,Hard,R16,692,529,Bejenaru d. Lamis Alhussein Abdel Aziz [EGY],7-6(4) 6-7(4) 6-4,1.01,3.5%,5.2%,67.0%,66.2%,44.7%,4/9,3:37
24-Mar-2025,W15 Sharm ElSheikh,Hard,R32,692,,Bejenaru d. Marta Mariia Makarova [RUS],6-7(11) 7-5 6-4,0.98,2.4%,8.8%,54.4%,58.8%,56.1%,8/13,3:46
17-Mar-2025,W15 Sharm ElSheikh,Hard,R16,692,,Ines Murta [POR] d. Bejenaru,6-4 7-6(2),0.87,0.0%,14.1%,62.0%,43.2%,37.0%,5/13,2:09
17-Mar-2025,W15 Sharm ElSheikh,Hard,R32,692,1199,Bejenaru d. Paula Cembranos [SUI],6-0 6-3,1.76,8.5%,14.9%,59.6%,75.0%,31.6%,0/3,1:09
21-Oct-2024,W15 Sharm ElSheikh,Hard,R32,565,,Yuliya Perapekhina [BLR] d. (3) Bejenaru,6-1 4-1 RET,,,,,,,,
14-Oct-2024,W15 Sharm ElSheikh,Hard,QF,561,679,(6) Arlinda Rushiti [SUI] d. (4) Bejenaru,6-3 2-6 6-3,,,,,,,,
14-Oct-2024,W15 Sharm ElSheikh,Hard,R16,561,,(4) Bejenaru d. Yasmine Wagner [GER],4-6 6-4 6-4,,,,,,,,
14-Oct-2024,W15 Sharm ElSheikh,Hard,R32,561,1058,(4) Bejenaru d. Maya Drozd [GER],6-1 6-0,,,,,,,,
07-Oct-2024,W15 Sharm ElSheikh,Hard,R32,568,1089,Mara Gae [ROU] d. (2) Bejenaru,6-2 6-3,,,,,,,,
