Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Dublin R16,L vs Drummy,13% (1/8),0% (0/1),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,0/0
2019 W15 Shymkent R32,L vs Karimjanova,27% (7/26),57% (4/7),1/4,32% (9/28),22% (2/9),4/4,1/4,0/2,0/0,0/0
2019 W15 Antalya R32,L vs Morderger,44% (4/9),75% (3/4),2/4,78% (7/9),14% (1/7),1/3,0/0,0/2,0/0,0/1
2017 Heraklion $15K R32,L vs Boev,45% (5/11),60% (3/5),1/3,64% (7/11),29% (2/7),2/3,0/0,1/3,0/0,0/1
2017 Heraklion $15K R32,L vs Morderger,56% (5/9),40% (2/5),2/4,67% (6/9),17% (1/6),0/2,0/0,1/2,0/0,0/1
2017 Sunderland $15K R32,W vs Collins,89% (8/9),75% (6/8),2/3,44% (4/9),25% (1/4),4/6,2/3,0/0,1/2,0/0
2017 Obidos $25K R32,W vs Lanca,86% (6/7),100% (6/6),0/0,0% (0/6),- (0/0),4/4,0/0,0/0,0/0,0/0
2017 Obidos $25K R32,L vs Dunne,60% (9/15),89% (8/9),3/6,73% (11/15),27% (3/11),6/8,1/2,0/2,0/1,0/1
2017 Obidos $15K R16,L vs Scholsen,30% (3/10),33% (1/3),0/3,30% (3/10),0% (0/3),1/1,0/0,3/3,0/0,2/2
2017 Obidos $15K R32,W vs Carrillo Marin,75% (6/8),100% (6/6),2/3,44% (4/9),25% (1/4),4/6,2/3,0/0,1/2,0/0
2017 Edgbaston $15K R32,L vs Benoit,22% (2/9),100% (2/2),0/4,50% (5/10),0% (0/5),1/2,0/0,2/3,0/0,0/1
2017 Glasgow $15K R32,L vs Krejsova,11% (1/9),100% (1/1),0/4,67% (6/9),33% (2/6),1/1,0/0,0/0,0/0,0/0
2016 Tel Aviv Ramat Gan $10K R32,L vs Ifidzhen,56% (9/16),78% (7/9),2/7,50% (8/16),13% (1/8),4/6,0/2,0/0,0/1,0/0
2016 Tel Aviv Ramat Gan $10K R32,L vs Paigina,0% (0/8),- (0/0),0/3,50% (4/8),0% (0/4),0/0,0/0,0/1,0/0,0/1
2016 Heraklion $10K R16,W vs Jones,86% (12/14),67% (8/12),1/4,54% (7/13),29% (2/7),4/7,1/4,0/1,0/2,0/0
2016 Roehampton $10K R16,L vs Larriere,67% (6/9),50% (3/6),0/6,89% (8/9),25% (2/8),0/3,0/0,0/0,0/0,0/0
2016 Targu Jiu $10K R32,L vs Cristian,33% (3/9),67% (2/3),1/4,78% (7/9),29% (2/7),2/2,0/0,0/1,0/0,0/0
2016 Targu Jiu $10K R16,L vs Perper,50% (7/14),100% (7/7),5/8,77% (10/13),10% (1/10),1/7,1/1,0/1,0/0,0/0
2016 Targu Jiu $10K R32,W vs Duca,44% (4/9),100% (4/4),1/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2016 Galati $10K R16,L vs Bulgaru,36% (5/14),80% (4/5),1/7,54% (7/13),0% (0/7),2/4,1/1,2/2,0/0,0/0
2019 (3 matches),,27.9%,58.3%,25.0%,46.7%,19.0%,71.4%,25.0%,20.0%,-,0.0%
2017 (9 matches),,51.7%,77.8%,33.3%,52.3%,21.7%,69.7%,62.5%,53.8%,40.0%,33.3%
2016 (18 matches),,48.7%,82.3%,38.7%,54.7%,23.1%,55.6%,63.6%,54.5%,50.0%,66.7%
2015 (6 matches),,51.4%,68.4%,34.6%,48.6%,20.0%,61.9%,20.0%,60.0%,0.0%,50.0%
Career (36 matches),,47.6%,77.0%,35.7%,52.2%,21.8%,60.9%,53.8%,50.0%,43.8%,41.7%
