Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 Roland Garros R128,L vs Federer,64.6%,31.0%,1.5%,0/1,1.90,50.0%,54.3%,36.0%,0.0%,1.99,51.1%,89.5%,23.5%,5.3%,1.60,46.7%
2020 Columbus CH QF,W vs Vukic,64.4%,65.8%,0.0%,0/0,2.06,19.2%,55.6%,55.0%,0.0%,2.13,20.0%,81.8%,77.8%,0.0%,1.83,16.7%
2019 Gstaad R32,W vs Huesler,71.8%,54.9%,5.6%,0/4,2.72,20.5%,61.9%,57.7%,4.8%,2.71,34.6%,89.3%,52.0%,7.1%,2.72,0.0%
2019 Indian Wells R128,L vs Haase,66.7%,42.9%,0.0%,0/0,1.96,36.8%,47.1%,37.5%,0.0%,2.02,58.3%,92.9%,46.2%,0.0%,1.86,0.0%
2018 Kitzbuhel F,L vs Klizan,73.5%,36.1%,0.0%,0/0,2.14,3.6%,69.4%,32.0%,0.0%,2.18,5.9%,91.7%,45.5%,0.0%,2.09,0.0%
2017 Chengdu F,W vs Baghdatis,56.3%,55.6%,6.3%,1/0,2.59,36.4%,75.0%,66.7%,25.0%,2.71,57.1%,60.0%,50.0%,0.0%,2.38,0.0%
2017 Australian Open R64,W vs Djokovic,68.6%,43.3%,4.9%,5/4,2.30,11.3%,64.2%,42.6%,3.8%,2.25,17.9%,85.5%,44.1%,7.2%,2.38,0.0%
2015 Tashkent CH R32,W vs Ignatik,64.0%,56.3%,8.0%,3/3,2.43,10.7%,51.3%,55.0%,7.7%,2.24,17.6%,82.4%,57.1%,8.8%,2.73,0.0%
2015 Bastad R32,W vs Schwartzman,87.7%,42.0%,0.0%,0/0,2.25,14.7%,94.1%,43.8%,0.0%,2.06,21.7%,90.0%,38.9%,0.0%,2.73,0.0%
2015 Nottingham F,W vs Querrey,50.0%,58.1%,1.2%,1/0,2.35,17.2%,42.6%,47.8%,0.0%,2.21,28.2%,83.3%,70.0%,4.2%,2.58,0.0%
2015 Nottingham QF,W vs Mayer,54.8%,47.4%,3.8%,3/1,-,6.2%,45.9%,44.1%,0.0%,-,11.1%,82.1%,52.2%,14.3%,-,0.0%
2015 Istanbul R16,L vs Bellucci,69.7%,28.3%,3.0%,0/2,2.33,3.6%,56.1%,21.7%,2.4%,2.18,5.3%,92.0%,34.8%,4.0%,2.64,0.0%
2014 Miami R32,L vs Nadal,82.9%,31.0%,0.0%,0/0,2.31,2.9%,82.1%,34.8%,0.0%,2.33,5.6%,85.7%,16.7%,0.0%,2.29,0.0%
2013 US Open R16,L vs Murray,72.5%,39.1%,0.0%,0/0,2.41,34.8%,69.3%,32.7%,0.0%,2.39,52.5%,87.5%,48.6%,0.0%,2.45,0.0%
2012 Olympics R16,L vs Federer,67.6%,43.5%,2.9%,2/0,2.78,39.5%,61.2%,40.0%,2.0%,3.03,47.4%,84.2%,50.0%,5.3%,2.53,31.6%
2006 Australian Open R128,L vs Federer,59.7%,42.5%,4.5%,1/2,2.21,48.4%,62.2%,28.6%,0.0%,2.08,44.7%,57.1%,75.0%,14.3%,2.40,54.2%
Career (16 matches),,66.7%,44.2%,2.8%,48.5%,2.30,22.3%,60.3%,40.4%,1.6%,2.26,30.1%,84.5%,49.3%,5.2%,2.39,9.0%
