Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 Wimbledon R128,L vs Kyrgios,105.3,110.3,5.4,111.9,108.7,122,97,93.9,5.9,99.0,94.7,106,75
2017 Roland Garros R64,L vs Chung,100.1,109.4,7.2,,,121,92,83.1,8.8,,,97,60
2017 Australian Open R16,L vs Dimitrov,106.3,114.1,6.4,117.1,110.9,123,100,87.2,6.9,90.0,93.3,103,74
2017 Australian Open R32,W vs Carreno Busta,104.3,112.1,6.0,113.8,110.6,124,92,88.8,4.6,95.0,,100,78
2017 Australian Open R64,W vs Djokovic,105.3,113.2,5.6,115.6,111.1,124,96,88.5,5.4,97.5,97.0,100,77
2016 US Open R128,L vs Nadal,105.7,113.5,7.0,114.9,112.7,123,97,88.5,3.7,84.7,89.0,96,80
2016 Wimbledon R32,L vs Goffin,105.7,112.1,6.2,114.2,109.0,124,96,94.0,6.5,101.1,98.0,114,80
2016 Australian Open R128,L vs Tomic,106.8,114.5,5.2,,,125,92,91.3,6.3,,,105,80
2015 Roland Garros R128,L vs Kyrgios,107.5,112.9,7.2,,,126,95,94.7,7.4,,,116,82
2014 US Open R128,L vs Gasquet,106.2,115.4,6.0,,,125,99,85.7,4.5,,,94,74
2014 Wimbledon R32,L vs Wawrinka,106.6,110.7,6.1,,,122,95,93.1,3.6,,,97,83
2014 Roland Garros R64,L vs Kohlschreiber,106.8,115.5,7.1,,,125,93,92.8,7.5,,,122,78
2014 Australian Open R32,L vs Djokovic,104.9,,,,,126,,,,,,,80
2014 Australian Open R64,W vs Tursunov,101.9,,,,,124,,,,,,,66
2014 Australian Open R128,W vs Baghdatis,108.2,,,,,125,,,,,,,78
2013 US Open R16,L vs Murray,109.7,,,,,132,,,,,,,76
2013 US Open R32,W vs Seppi,109.1,,,,,131,,,,,,,76
2013 Roland Garros R64,L vs Davydenko,102.2,,,,,124,,,,,,,81
2013 Roland Garros R128,W vs Mayer,109.5,,,,,127,,,,,,,87
2012 Wimbledon R16,L vs Youzhny,109.0,,,,,129,,,,,,,71
Career (26 matches),,106.5,113.3,6.4,114.6,110.4,132,86,89.7,5.8,95.7,93.7,122,60
