Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Roland Garros R128,L vs Federer,0% (0/13),- (0/0),0/4,50% (7/14),29% (2/7),0/0,0/0,1/2,0/0,0/1
2020 Columbus CH QF,W vs Vukic,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 Gstaad R32,W vs Huesler,40% (4/10),50% (2/4),1/1,36% (4/11),75% (3/4),2/2,1/1,2/2,0/0,0/0
2019 Newport R32,L vs Sandgren,42% (8/19),63% (5/8),1/4,44% (8/18),38% (3/8),0/2,0/1,1/3,0/0,1/1
2019 Winnetka CH SF,L vs Klahn,11% (1/9),0% (0/1),0/2,63% (5/8),40% (2/5),0/0,0/0,0/1,0/0,0/0
2019 Winnetka CH QF,W vs Ramanathan,30% (3/10),100% (3/3),0/0,30% (3/10),100% (3/3),3/3,2/2,1/1,1/1,0/0
2019 Winnetka CH R16,W vs Altamirano,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 Winnetka CH R32,W vs Dougaz,38% (5/13),40% (2/5),0/1,7% (1/14),0% (0/1),2/2,2/2,0/0,1/1,0/0
2019 Wimbledon R128,L vs Norrie,21% (3/14),33% (1/3),1/5,64% (9/14),44% (4/9),0/1,0/0,3/3,0/0,1/1
2019 Heilbronn CH R32,L vs Otte,20% (2/10),0% (0/2),0/4,36% (4/11),0% (0/4),0/0,0/0,1/1,0/0,0/0
2019 Aix En Provence CH R32,L vs Hassan,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2019 Munich R32,L vs Berrettini,18% (2/11),50% (1/2),1/2,20% (2/10),0% (0/2),1/1,0/0,1/1,0/0,1/1
2019 Munich Q2,W vs Gunneswaran,46% (6/13),67% (4/6),0/1,23% (3/13),67% (2/3),2/2,0/0,0/0,0/0,0/0
2019 Munich Q1,W vs Stebe,70% (7/10),86% (6/7),2/4,64% (7/11),29% (2/7),2/6,1/4,0/0,0/2,0/0
2019 Barcelona Q1,L vs Davidovich Fokina,30% (3/10),33% (1/3),0/3,40% (4/10),25% (1/4),1/1,0/0,0/0,0/0,0/0
2019 Marrakech R32,L vs Zverev,10% (1/10),0% (0/1),0/2,60% (6/10),67% (4/6),0/0,0/0,2/2,0/0,1/1
2019 Indian Wells R128,L vs Haase,20% (2/10),50% (1/2),1/3,44% (4/9),25% (1/4),1/1,0/0,0/0,0/0,0/0
2019 Indian Wells CH R32,L vs Evans,30% (3/10),0% (0/3),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,0/0
2019 Delray Beach R16,L vs Mannarino,10% (1/10),100% (1/1),0/3,30% (3/10),0% (0/3),0/1,0/1,1/1,0/0,0/0
2019 Delray Beach R32,W vs Lopez,30% (3/10),100% (3/3),0/1,20% (2/10),50% (1/2),3/3,1/1,0/0,1/1,0/0
2021 (1 matches),,0.0%,-,0.0%,50.0%,28.6%,-,-,50.0%,-,0.0%
2020 (1 matches),,50.0%,75.0%,-,11.1%,100.0%,100.0%,100.0%,-,100.0%,-
2019 (24 matches),,26.7%,60.0%,16.7%,34.8%,38.0%,77.8%,70.6%,88.0%,75.0%,100.0%
2018 (46 matches),,32.5%,63.6%,20.0%,25.8%,38.3%,84.2%,76.7%,81.3%,83.3%,80.0%
2017 (42 matches),,30.0%,63.5%,12.5%,29.4%,33.8%,90.5%,92.9%,72.5%,100.0%,75.0%
Career (364 matches),,30.9%,63.2%,18.1%,29.9%,36.2%,84.0%,85.6%,78.6%,84.0%,79.1%
