Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,21,6,15,28.6%,17-34,33.3%,224-273,45.1%,3-6,33.3%,21,75.7%,15.1%,7.3%,3.9%,65.1%,68.7%,48.3%,61.6%,33.4%,47.8%,0.87,QF (Nur-Sultan)
2021,24,8,16,33.3%,19-38,33.3%,242-296,45.0%,1-4,20.0%,24,70.9%,19.5%,5.1%,2.5%,64.5%,66.0%,47.3%,59.4%,36.5%,48.0%,0.90,R16 (8x)
2020,20,11,9,55.0%,22-17,56.4%,198-180,52.4%,5-3,62.5%,20,82.4%,21.5%,7.3%,2.7%,71.1%,70.3%,52.2%,65.1%,37.1%,51.2%,1.06,F (Columbus)
2019,27,14,13,51.9%,30-28,51.7%,281-269,51.1%,3-3,50.0%,27,80.5%,21.1%,7.0%,2.8%,66.6%,70.7%,49.2%,63.5%,37.5%,50.4%,1.03,F (2x)
2018,14,12,2,85.7%,24-6,80.0%,176-115,60.5%,2-3,40.0%,14,91.7%,29.1%,9.7%,2.8%,64.6%,79.5%,54.1%,70.5%,39.8%,54.8%,1.35,W (2x)
2017,9,6,3,66.7%,12-6,66.7%,103-75,57.9%,2-2,50.0%,9,84.3%,31.1%,12.1%,3.4%,65.2%,75.7%,52.4%,67.6%,41.9%,53.7%,1.29,SF (Tashkent )
2016,26,17,9,65.4%,35-22,61.4%,308-259,54.3%,6-8,42.9%,26,84.3%,25.0%,8.5%,2.6%,63.2%,73.2%,54.2%,66.2%,38.4%,52.1%,1.14,F (2x)
2015,5,5,0,100.0%,10-3,76.9%,74-56,56.9%,2-0,100.0%,5,90.8%,20.6%,11.1%,2.5%,68.6%,76.9%,54.3%,69.8%,37.3%,53.1%,1.24,W (Tashkent)
2014,4,2,2,50.0%,5-5,50.0%,54-43,55.7%,0-3,0.0%,4,89.6%,23.9%,11.8%,1.9%,66.9%,79.0%,59.8%,72.6%,38.0%,54.0%,1.39,R16 (2x)
2013,3,2,1,66.7%,5-2,71.4%,39-36,52.0%,2-0,100.0%,3,83.8%,16.7%,7.0%,2.5%,61.6%,74.5%,54.8%,66.9%,35.8%,51.7%,1.08,QF (Dallas2)
2012,2,1,1,50.0%,2-0,100.0%,12-7,63.2%,0-0,-,1,100.0%,22.2%,9.6%,0.0%,63.5%,84.8%,63.2%,76.9%,33.3%,54.7%,1.44,R16 (Burnie)
2011,23,21,2,91.3%,42-6,87.5%,285-185,60.6%,8-1,88.9%,23,91.5%,27.8%,12.0%,2.6%,64.4%,78.6%,56.9%,70.9%,40.9%,55.4%,1.41,W (4x)
2010,4,3,1,75.0%,6-3,66.7%,49-38,56.3%,1-1,50.0%,4,83.3%,30.2%,7.8%,0.7%,74.7%,70.1%,57.4%,66.9%,40.4%,53.6%,1.22,SF (Bordeaux)
2009,26,14,12,53.8%,32-27,54.2%,295-280,51.3%,5-4,55.6%,0,,,,,,,,,,,,F (Tashkent)
2008,67,43,24,64.2%,89-55,61.8%,723-629,53.5%,12-7,63.2%,0,,,,,,,,,,,,W (2x)
2007,34,18,16,52.9%,41-35,53.9%,382-339,53.0%,3-6,33.3%,0,,,,,,,,,,,,W (2x)
2006,38,21,17,55.3%,48-43,52.7%,455-434,51.2%,7-10,41.2%,0,,,,,,,,,,,,SF (4x)
2005,22,16,6,72.7%,33-16,67.3%,277-213,56.5%,6-5,54.5%,0,,,,,,,,,,,,W (Bukhara)
2004,4,0,4,0.0%,1-8,11.1%,28-53,34.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
2001,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (Samarkand)
Career,374,220,154,58.8%,473-356,57.1%,4211-3793,52.6%,68-68,50.0%,181,82.4%,22.7%,8.3%,2.8%,65.7%,72.3%,51.9%,65.3%,37.8%,51.4%,1.09,
