Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Illya Marchenko [UKR],7,4,63.6%,6,3,3,50.0%,2007,2022,7,1.15,5.9%,0.8%,72.4%,71.1%,53.4%,66.2%,39.0%,65.4%,34.0%
11,Sergiy Stakhovsky [UKR],5,6,45.5%,7,4,3,57.1%,2007,2021,7,1.03,7.6%,2.6%,64.1%,74.4%,51.2%,66.1%,34.9%,50.0%,27.3%
11,Lukas Lacko [SVK],9,2,81.8%,4,2,2,50.0%,2008,2021,10,1.15,8.4%,2.9%,65.2%,72.5%,51.9%,65.4%,39.7%,67.7%,39.5%
11,Andreas Seppi [ITA],4,7,36.4%,8,2,6,25.0%,2011,2018,11,0.92,9.5%,1.9%,63.9%,71.6%,48.8%,63.4%,33.8%,66.1%,46.9%
10,Mikhail Kukushkin [KAZ],5,5,50.0%,6,3,3,50.0%,2006,2018,8,1.04,9.7%,1.1%,66.3%,74.3%,46.1%,64.8%,36.5%,63.3%,39.6%
9,Philipp Kohlschreiber [GER],6,3,66.7%,4,3,1,75.0%,2010,2021,9,0.94,6.3%,2.3%,69.7%,71.6%,49.6%,65.0%,32.9%,69.6%,42.6%
8,Sam Querrey [USA],4,4,50.0%,8,5,3,62.5%,2009,2022,8,0.92,6.8%,3.8%,66.9%,74.6%,50.9%,66.7%,30.7%,75.4%,30.6%
8,Roger Federer [SUI],0,8,0.0%,0,0,0,-,2006,2021,8,0.57,7.0%,2.3%,64.0%,64.7%,46.5%,58.1%,23.8%,61.4%,22.2%
8,Richard Gasquet [FRA],2,6,25.0%,3,2,1,66.7%,2009,2017,8,0.78,9.2%,2.2%,63.2%,68.2%,48.8%,61.1%,30.5%,65.8%,41.4%
8,Benjamin Becker [GER],6,2,75.0%,4,1,3,25.0%,2010,2016,8,1.19,10.7%,2.3%,61.4%,74.6%,54.9%,67.0%,39.2%,65.4%,48.4%
8,Marin Cilic [CRO],1,7,12.5%,4,1,3,25.0%,2009,2016,7,0.78,5.2%,1.6%,64.9%,66.5%,54.9%,62.4%,29.3%,61.4%,26.3%
7,Guillermo Garcia Lopez [ESP],2,5,28.6%,3,0,3,0.0%,2010,2020,7,0.98,5.6%,2.1%,69.7%,66.5%,45.6%,60.2%,38.9%,65.0%,47.6%
7,Bernard Tomic [AUS],2,5,28.6%,5,2,3,40.0%,2012,2020,6,1.03,14.8%,2.0%,68.5%,74.9%,52.4%,67.8%,33.2%,64.3%,22.2%
7,Lukas Rosol [CZE],2,5,28.6%,4,1,3,25.0%,2010,2019,7,1.04,9.7%,2.6%,65.2%,72.5%,53.0%,65.7%,35.5%,62.2%,31.9%
7,Konstantin Kravchuk [RUS],4,3,57.1%,3,2,1,66.7%,2005,2016,4,1.07,7.0%,2.3%,63.2%,74.9%,55.0%,67.5%,34.6%,68.4%,20.8%
