Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,17,Hard,37,20,17,54.1%,19,11,8,57.9%,2001,2018,QF,36,1.04,4.9%,3.1%,60.1%,69.1%,52.2%,62.3%,39.1%,60.8%,52.0%
Roland Garros,18,Clay,41,23,18,56.1%,20,8,12,40.0%,2001,2018,QF,40,1.07,4.5%,3.4%,60.1%,67.4%,51.1%,60.9%,41.8%,58.7%,41.2%
Wimbledon,18,Grass,50,32,18,64.0%,24,10,14,41.7%,2001,2018,QF,50,1.05,5.6%,3.0%,63.3%,71.5%,51.3%,64.1%,37.8%,63.2%,40.5%
US Open,16,Hard,42,26,16,61.9%,20,8,12,40.0%,2001,2018,SF,42,1.09,5.9%,4.5%,58.9%,71.0%,52.0%,63.2%,40.2%,59.5%,46.3%
Olympics,3,,8,5,3,62.5%,1,0,1,0.0%,2004,2012,QF,4,1.04,8.4%,4.0%,54.8%,73.7%,48.7%,62.4%,39.1%,53.3%,25.8%
Davis Cup,12,,26,15,11,57.7%,14,5,9,35.7%,2000,2011,,0,,,,,,,,,,
St. Petersburg,17,Hard,51,35,16,68.6%,21,13,8,61.9%,2001,2018,W,50,1.13,4.6%,3.1%,59.9%,72.0%,53.8%,64.7%,39.9%,56.0%,43.8%
Dubai,16,Hard,39,23,16,59.0%,11,10,1,90.9%,2002,2017,F,38,1.02,5.6%,4.2%,56.9%,70.8%,51.8%,62.6%,38.3%,59.9%,41.4%
Canada Masters,16,Hard,35,17,18,48.6%,20,8,12,40.0%,2003,2018,R16,32,0.99,5.3%,4.3%,59.0%,68.9%,52.6%,62.2%,37.3%,62.7%,43.6%
Cincinnati Masters,15,Hard,35,20,15,57.1%,8,5,3,62.5%,2003,2017,QF,31,1.05,6.3%,3.6%,58.5%,70.9%,53.5%,63.6%,38.2%,58.9%,40.1%
Miami Masters,14,Hard,29,14,15,48.3%,7,6,1,85.7%,2003,2018,QF,29,0.94,4.3%,5.3%,58.1%,67.1%,48.2%,59.2%,38.5%,64.6%,43.5%
Madrid Masters,14,Clay,24,10,14,41.7%,8,5,3,62.5%,2002,2018,R16,23,0.87,3.3%,2.4%,65.1%,65.0%,50.8%,60.0%,34.6%,61.8%,44.4%
Monte Carlo Masters,14,Clay,21,7,14,33.3%,7,1,6,14.3%,2001,2017,R16,19,0.94,3.5%,3.0%,62.9%,63.0%,47.2%,57.2%,40.2%,60.3%,43.7%
Halle,13,Grass,34,21,13,61.8%,15,8,7,53.3%,2002,2018,F,33,1.05,5.0%,1.8%,64.4%,70.1%,54.7%,64.6%,37.2%,63.9%,37.9%
Moscow,13,Hard,27,15,12,55.6%,11,6,5,54.5%,1999,2015,W,27,1.12,6.7%,3.0%,58.6%,73.5%,53.4%,65.2%,39.1%,59.6%,37.2%
Munich,12,Clay,32,21,11,65.6%,15,10,5,66.7%,2002,2016,W,32,1.08,4.6%,1.8%,64.6%,71.2%,51.8%,64.3%,38.7%,64.4%,42.7%
Gstaad,12,Clay,26,15,11,57.7%,3,1,2,33.3%,2002,2017,W,26,1.04,6.0%,4.5%,60.0%,68.7%,50.4%,61.4%,40.3%,62.7%,36.7%
Rome Masters,12,Clay,23,11,12,47.8%,6,3,3,50.0%,2003,2018,R16,21,0.95,3.4%,3.1%,65.8%,63.9%,49.5%,59.0%,39.0%,57.7%,34.2%
Indian Wells Masters,12,Hard,18,6,12,33.3%,5,2,3,40.0%,2003,2018,R16,17,0.89,4.6%,5.3%,54.2%,65.7%,47.2%,57.3%,38.1%,59.0%,36.4%
Rotterdam,11,Hard,24,14,10,58.3%,12,6,6,50.0%,2002,2017,W,21,1.09,6.7%,3.0%,59.5%,73.5%,53.2%,65.3%,37.9%,66.7%,37.1%
Doha,10,Hard,23,12,11,52.2%,9,3,6,33.3%,2001,2015,SF,23,1.00,3.4%,3.0%,62.7%,67.9%,50.1%,61.3%,38.9%,65.0%,40.4%
Stuttgart,10,Grass,24,15,9,62.5%,12,7,5,58.3%,2002,2018,W,24,1.02,4.5%,3.3%,60.7%,69.9%,51.2%,62.5%,38.0%,63.6%,42.0%
Paris Masters,10,Hard,16,6,10,37.5%,4,1,3,25.0%,2003,2016,QF,16,0.89,4.3%,3.2%,58.1%,69.6%,48.0%,60.6%,35.1%,61.3%,35.1%
