Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
17,Roger Federer [SUI],0,17,0.0%,6,3,3,50.0%,2000,2017,17,0.69,3.4%,2.9%,57.8%,62.2%,49.5%,56.8%,29.9%,63.0%,30.6%
17,Rafael Nadal [ESP],4,13,23.5%,4,3,1,75.0%,2004,2015,17,0.79,5.3%,3.4%,62.9%,63.2%,46.2%,56.9%,33.9%,54.1%,40.0%
12,Gilles Simon [FRA],8,4,66.7%,2,1,1,50.0%,2007,2015,12,1.03,3.6%,2.2%,65.5%,68.4%,48.0%,61.4%,39.7%,50.7%,43.3%
12,Tomas Berdych [CZE],6,6,50.0%,9,4,5,44.4%,2004,2012,12,0.98,8.1%,2.7%,57.4%,73.2%,52.0%,64.2%,35.3%,62.2%,38.2%
11,Richard Gasquet [FRA],5,6,45.5%,6,2,4,33.3%,2003,2017,10,0.90,7.4%,3.5%,59.6%,71.0%,49.1%,62.1%,34.1%,67.1%,50.0%
10,Marin Cilic [CRO],5,5,50.0%,4,4,0,100.0%,2007,2016,10,1.01,4.7%,2.2%,63.6%,69.4%,49.8%,62.3%,38.3%,53.3%,37.9%
10,Novak Djokovic [SRB],3,7,30.0%,5,4,1,80.0%,2006,2016,9,0.82,5.0%,3.7%,58.0%,64.2%,51.5%,58.9%,33.7%,41.7%,36.0%
10,Victor Hanescu [ROU],5,5,50.0%,3,1,2,33.3%,2003,2015,8,0.89,5.3%,2.9%,62.0%,71.6%,52.5%,64.4%,31.7%,68.6%,28.6%
10,Philipp Kohlschreiber [GER],3,7,30.0%,0,0,0,-,2006,2013,10,0.88,5.0%,2.5%,61.0%,70.2%,43.6%,59.8%,35.5%,58.6%,31.1%
10,Jiri Novak [CZE],6,4,60.0%,3,1,2,33.3%,2002,2004,9,1.03,4.0%,2.8%,56.8%,66.5%,51.9%,60.2%,41.0%,63.4%,46.4%
9,Marcos Baghdatis [CYP],4,5,44.4%,4,1,3,25.0%,2005,2018,9,1.09,3.9%,3.1%,58.8%,73.3%,51.6%,64.4%,39.0%,63.6%,46.2%
9,Robin Haase [NED],5,4,55.6%,3,2,1,66.7%,2007,2018,9,1.12,4.8%,3.6%,61.6%,71.9%,54.8%,65.3%,38.7%,62.3%,25.8%
9,Ernests Gulbis [LAT],6,3,66.7%,2,0,2,0.0%,2007,2017,9,1.11,6.5%,2.4%,64.4%,73.2%,52.5%,65.8%,38.0%,76.4%,35.6%
9,Feliciano Lopez [ESP],3,6,33.3%,5,2,3,40.0%,2002,2016,8,0.90,5.4%,4.2%,64.2%,69.3%,52.9%,63.5%,33.0%,66.1%,30.9%
9,Florian Mayer [GER],3,6,33.3%,7,3,4,42.9%,2004,2015,9,1.09,6.3%,3.4%,55.7%,72.6%,54.8%,64.7%,38.5%,61.4%,50.0%
