Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2018 St Petersburg R32,W vs Basic,0.0%,-,13.8%,65.0%,19.6%,12.9%,100.0%,6.9%,10.0%,1.0%,50.0%,-53,15
2017 US Open R64,L vs Federer,0.6%,0.0%,6.6%,57.1%,7.1%,6.2%,0.0%,10.2%,33.3%,1.5%,14.3%,-67,-52
2016 St Petersburg R16,W vs Raonic,0.9%,0.0%,8.4%,52.6%,22.1%,17.1%,0.0%,14.0%,37.5%,1.2%,66.7%,67,34
2016 St Petersburg R32,W vs Tipsarevic,2.9%,50.0%,11.0%,68.8%,10.4%,18.9%,0.0%,4.5%,18.2%,1.2%,50.0%,-58,-48
2016 Canada R64,W vs Robert,0.0%,-,8.7%,71.4%,6.5%,6.0%,0.0%,14.3%,43.8%,0.0%,-,-30,4
2016 Bangkok CH SF,W vs Chiudinelli,0.0%,-,9.9%,78.6%,12.4%,17.4%,0.0%,11.3%,22.2%,0.6%,100.0%,-58,-36
2015 Miami R64,L vs Nishikori,0.0%,-,11.7%,69.2%,11.8%,16.7%,0.0%,1.6%,5.9%,1.6%,66.7%,73,65
2015 Australian Open R128,L vs Nadal,2.5%,0.0%,10.6%,33.3%,12.4%,20.7%,12.5%,4.7%,0.0%,2.6%,16.7%,-76,-60
2014 Rome R16,L vs Nadal,0.0%,-,17.9%,75.0%,14.1%,15.8%,0.0%,7.5%,12.0%,3.3%,14.3%,-10,-36
2013 Valencia F,W vs Ferrer,0.0%,-,6.6%,87.5%,13.4%,21.4%,0.0%,7.4%,9.1%,1.5%,50.0%,-10,8
2013 US Open R16,W vs Hewitt,2.2%,100.0%,10.7%,64.5%,5.6%,8.2%,0.0%,14.3%,41.2%,1.6%,23.1%,-95,-81
2013 Wimbledon R64,W vs Pospisil,7.1%,63.6%,10.3%,81.8%,15.4%,17.2%,0.0%,16.1%,36.4%,1.4%,33.3%,5,-19
2013 Halle F,L vs Federer,0.0%,-,8.8%,58.8%,8.7%,18.2%,0.0%,11.3%,8.3%,2.1%,0.0%,-30,-30
2012 Wimbledon QF,L vs Federer,0.0%,-,14.2%,52.4%,5.6%,3.2%,0.0%,17.5%,25.0%,1.7%,25.0%,-21,-27
2012 Wimbledon R32,W vs Tipsarevic,1.0%,100.0%,12.0%,72.0%,15.3%,22.4%,33.3%,14.7%,25.0%,1.5%,20.0%,-7,-24
2012 Dubai QF,L vs Federer,0.0%,-,4.2%,40.0%,26.2%,15.0%,0.0%,23.9%,38.5%,0.0%,-,189,141
2012 Zagreb F,W vs Lacko,2.3%,0.0%,10.2%,80.0%,16.2%,20.5%,0.0%,18.6%,29.4%,3.5%,71.4%,12,23
2011 Wimbledon R16,L vs Federer,1.5%,50.0%,11.8%,63.3%,10.9%,10.6%,0.0%,11.7%,25.0%,3.2%,33.3%,-12,-14
2011 Madrid R64,L vs Del Potro,1.4%,100.0%,8.5%,92.3%,15.0%,9.3%,0.0%,14.1%,31.0%,3.3%,20.0%,-44,-59
2011 Marseille SF,L vs Cilic,0.0%,-,6.3%,90.9%,7.7%,8.3%,0.0%,14.1%,25.0%,2.1%,50.0%,-31,-21
Career (42 matches),,1.4%,72.2%,10.8%,69.5%,11.9%,14.1%,9.2%,11.3%,24.4%,1.5%,33.3%,-33,-29
