Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2018 St Petersburg R32,W vs Basic,3.8,3.6,3.9,57.0%,45.2%,50.0%,50.0%,41.2%,67.5%,8.5,12.1,-1.5,-4.1
2017 US Open R64,L vs Federer,3.9,4.2,3.5,49.4%,35.1%,47.4%,40.9%,43.2%,48.5%,-6.0,-3.1,9.0,6.7
2016 St Petersburg R16,W vs Raonic,3.1,3.6,2.6,51.4%,45.5%,43.8%,57.1%,48.2%,58.0%,10.0,9.3,1.5,2.9
2016 St Petersburg R32,W vs Tipsarevic,5.1,5.4,4.7,48.6%,51.4%,82.4%,50.0%,37.6%,64.2%,8.5,7.9,-7.0,-10.1
2016 Canada R64,W vs Robert,4.3,4.3,4.3,46.4%,53.7%,65.0%,56.3%,48.7%,51.0%,-5.0,-3.7,8.5,11.5
2016 Bangkok CH SF,W vs Chiudinelli,5.0,5.2,4.9,55.7%,60.7%,40.0%,65.0%,51.6%,56.0%,14.5,9.7,5.0,7.7
2015 Miami R64,L vs Nishikori,3.9,3.7,4.2,42.4%,30.8%,36.4%,37.5%,36.6%,29.7%,-2.5,-4.0,-14.5,-17.7
2015 Australian Open R128,L vs Nadal,4.3,4.1,4.5,46.8%,11.1%,22.7%,42.9%,48.5%,26.7%,-5.0,-4.6,-6.0,-7.1
2014 Rome R16,L vs Nadal,5.1,5.3,4.9,47.7%,37.0%,47.4%,47.8%,40.7%,22.8%,14.0,8.6,-7.5,-3.9
2013 Valencia F,W vs Ferrer,5.0,4.7,5.3,57.1%,42.3%,73.3%,41.2%,32.6%,38.5%,11.0,12.6,-4.5,-4.1
2013 US Open R16,W vs Hewitt,6.3,6.1,6.6,52.2%,49.2%,48.3%,46.3%,41.6%,64.8%,10.0,3.2,-4.5,-2.8
2013 Wimbledon R64,W vs Pospisil,3.6,3.9,3.3,46.9%,55.6%,78.3%,50.0%,47.6%,51.1%,20.5,10.8,15.5,15.0
2013 Halle F,L vs Federer,3.8,4.1,3.5,47.9%,31.0%,66.7%,30.8%,49.0%,47.9%,4.5,3.6,5.5,7.5
2012 Wimbledon QF,L vs Federer,4.1,4.1,4.0,41.2%,53.3%,33.3%,0.0%,43.2%,41.5%,-6.0,-6.6,3.5,4.7
2012 Wimbledon R32,W vs Tipsarevic,4.2,4.6,3.7,50.4%,54.3%,60.7%,56.3%,44.0%,53.1%,9.0,6.4,10.5,11.7
2012 Dubai QF,L vs Federer,2.8,2.8,2.8,42.2%,48.4%,40.0%,100.0%,44.2%,27.8%,3.5,6.1,-1.0,-1.9
2012 Zagreb F,W vs Lacko,4.8,4.3,5.2,54.9%,60.9%,66.7%,66.7%,47.5%,51.4%,9.0,9.6,5.0,9.8
2011 Wimbledon R16,L vs Federer,3.9,4.3,3.4,43.4%,38.7%,53.8%,52.4%,45.2%,44.2%,6.5,4.0,6.0,5.4
2011 Madrid R64,L vs Del Potro,4.8,5.1,4.5,43.2%,51.5%,36.8%,45.0%,43.0%,48.3%,5.5,4.5,5.0,5.6
2011 Marseille SF,L vs Cilic,4.0,4.3,3.7,50.5%,46.2%,73.3%,40.0%,39.9%,49.1%,-1.5,-1.4,4.5,5.4
Career (42 matches),,4.4,4.5,4.2,48.2%,47.5%,52.0%,48.6%,44.3%,46.8%,6.5,4.7,1.1,1.2
