Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,25,7,18,28.0%,22-41,34.9%,283-336,45.7%,4-7,36.4%,25,73.3%,19.0%,4.3%,4.8%,59.9%,67.6%,50.3%,60.7%,35.7%,48.2%,0.91,R16 (5x)
2017,30,10,20,33.3%,34-45,43.0%,368-409,47.4%,5-4,55.6%,30,73.8%,20.0%,4.3%,4.2%,60.4%,67.3%,48.3%,59.8%,35.8%,48.4%,0.89,QF (Chennai)
2016,37,17,20,45.9%,47-41,53.4%,420-413,50.4%,8-4,66.7%,35,75.3%,23.8%,4.7%,4.0%,59.7%,67.3%,51.2%,60.8%,38.4%,49.8%,0.98,QF (3x)
2015,33,9,24,27.3%,23-55,29.5%,321-412,43.8%,4-4,50.0%,33,70.5%,16.9%,3.9%,4.7%,59.2%,67.1%,50.8%,60.5%,33.6%,47.2%,0.85,QF (Zagreb)
2014,41,18,23,43.9%,50-52,49.0%,489-489,50.0%,7-8,46.7%,40,75.5%,24.1%,4.5%,3.1%,63.1%,66.3%,52.8%,61.3%,38.1%,49.9%,0.99,SF (Stuttgart)
2013,62,38,24,61.3%,98-65,60.1%,834-743,52.9%,10-12,45.5%,62,79.6%,25.2%,5.3%,3.1%,62.4%,70.5%,50.2%,62.9%,38.4%,50.8%,1.03,W (2x)
2012,57,34,23,59.6%,81-63,56.3%,733-649,53.0%,11-12,47.8%,56,80.3%,25.5%,5.6%,2.8%,62.1%,71.1%,52.8%,64.2%,39.3%,51.5%,1.10,W (Zagreb)
2011,51,27,24,52.9%,77-65,54.2%,710-664,51.7%,9-8,52.9%,49,77.5%,24.3%,4.5%,3.4%,61.2%,69.0%,52.3%,62.5%,37.9%,50.3%,1.01,SF (4x)
2010,63,43,20,68.3%,108-63,63.2%,918-759,54.7%,19-14,57.6%,58,80.5%,27.4%,5.0%,3.1%,63.1%,70.9%,52.4%,64.1%,39.1%,51.7%,1.09,W (2x)
2009,70,42,28,60.0%,94-78,54.7%,879-800,52.4%,12-17,41.4%,68,79.8%,25.8%,5.2%,2.9%,62.3%,70.6%,52.3%,63.7%,38.9%,51.1%,1.07,W (Moscow)
2008,45,23,22,51.1%,64-54,54.2%,598-553,52.0%,9-10,47.4%,44,80.2%,23.4%,5.7%,3.1%,61.3%,71.1%,50.5%,63.1%,37.7%,50.7%,1.02,F (Dusseldorf)
2007,80,55,25,68.8%,127-71,64.1%,1054-867,54.9%,13-16,44.8%,73,82.3%,28.1%,6.4%,2.7%,59.9%,72.6%,52.8%,64.6%,40.2%,52.3%,1.14,W (2x)
2006,47,25,22,53.2%,64-59,52.0%,587-577,50.4%,10-5,66.7%,44,74.6%,25.9%,5.0%,3.2%,58.5%,69.1%,50.1%,61.2%,39.8%,50.4%,1.03,SF (3x)
2005,46,23,23,50.0%,66-59,52.8%,621-576,51.9%,7-9,43.8%,44,75.6%,29.4%,5.4%,3.4%,56.6%,70.0%,52.9%,62.6%,40.1%,51.0%,1.07,QF (7x)
2004,69,42,27,60.9%,100-75,57.1%,893-830,51.8%,19-14,57.6%,63,78.7%,24.6%,6.7%,3.6%,57.7%,71.3%,51.2%,62.8%,38.8%,50.7%,1.04,W (St. Petersburg)
2003,52,26,26,50.0%,65-69,48.5%,621-637,49.4%,10-10,50.0%,49,72.1%,27.6%,4.2%,3.7%,57.0%,66.9%,49.8%,59.5%,40.2%,49.8%,0.99,SF (2x)
2002,58,34,24,58.6%,85-69,55.2%,782-709,52.4%,12-10,54.5%,54,76.9%,29.1%,3.1%,2.9%,64.2%,67.4%,50.0%,61.2%,40.2%,51.0%,1.04,W (Stuttgart)
2001,41,20,21,48.8%,55-55,50.0%,535-543,49.6%,13-9,59.1%,39,73.4%,27.5%,4.0%,3.1%,61.6%,67.6%,50.3%,60.9%,39.4%,50.1%,1.01,SF (Copenhagen)
2000,14,6,8,42.9%,16-19,45.7%,168-185,47.6%,5-4,55.6%,13,75.2%,16.8%,4.2%,3.8%,59.0%,66.9%,53.9%,61.6%,35.3%,48.6%,0.92,QF (Moscow)
1999,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,10.2%,4.1%,55.1%,70.4%,36.4%,55.1%,33.3%,42.6%,0.74,R32 (Moscow)
Career,922,499,423,54.1%,1276-1100,53.7%,11819-11163,51.4%,187-177,51.4%,880,77.4%,25.3%,5.0%,3.3%,60.7%,69.4%,51.3%,62.3%,38.7%,50.5%,1.03,
