Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 St. Petersburg R32,W vs Basic,24,20,1.2,16.6%,13.8%,19,15,1.3,15.0%,11.8%,8.7%,4.7%,1.3,20.0%,15.2%
2018 Wimbledon R128,L vs Karlovic,38,17,2.2,14.4%,6.4%,33,9,3.7,16.0%,4.4%,7.8%,7.3%,1.8,24.6%,14.0%
2018 Roland Garros R128,L vs Jaziri,40,54,0.7,13.5%,18.2%,40,54,0.7,14.5%,19.6%,,,1.5,16.2%,10.8%
2018 Australian Open R128,L vs Cuevas,23,48,0.5,10.9%,22.7%,23,48,0.5,12.3%,25.7%,,,0.5,8.5%,15.6%
2017 US Open R64,L vs Federer,27,55,0.5,8.5%,17.4%,22,47,0.5,7.6%,16.2%,4.1%,3.4%,0.9,19.9%,21.5%
2017 Wimbledon R64,L vs Raonic,17,19,0.9,6.9%,7.7%,15,16,0.9,7.2%,7.7%,5.3%,1.4%,1.8,23.5%,13.0%
2017 Wimbledon R128,W vs Mahut,38,27,1.4,18.8%,13.4%,33,23,1.4,17.6%,12.3%,9.6%,7.5%,1.0,14.9%,14.4%
2017 Roland Garros R128,L vs Dutra Silva,74,68,1.1,20.9%,19.2%,61,63,1.0,19.2%,19.8%,7.5%,11.6%,1.0,16.7%,16.4%
2017 Australian Open R128,L vs Baghdatis,13,25,0.5,15.3%,29.4%,12,23,0.5,15.6%,29.9%,9.1%,3.9%,1.0,14.1%,14.1%
2016 St. Petersburg R16,W vs Raonic,35,36,1.0,15.5%,15.9%,29,32,0.9,14.9%,16.4%,10.3%,3.6%,1.0,19.0%,18.1%
2016 St. Petersburg R32,W vs Tipsarevic,27,30,0.9,18.5%,20.5%,18,27,0.7,14.2%,21.3%,7.9%,3.9%,0.6,13.0%,23.3%
2016 US Open R32,L vs Djokovic,6,5,1.2,15.8%,13.2%,4,5,0.8,11.1%,13.9%,5.6%,5.6%,0.9,15.8%,18.4%
2016 Canada Masters R64,W vs Robert,22,38,0.6,13.7%,23.6%,16,29,0.6,11.6%,21.0%,6.5%,4.3%,0.6,12.4%,22.4%
2016 Wimbledon R64,L vs Zverev,39,51,0.8,14.2%,18.5%,36,49,0.7,14.4%,19.6%,7.6%,6.0%,0.8,15.3%,18.5%
2016 Wimbledon R128,W vs Zeballos,28,20,1.4,13.5%,9.6%,23,20,1.2,12.1%,10.5%,5.8%,5.8%,1.1,17.8%,16.8%
2016 Bangkok CH SF,W vs Chiudinelli,24,24,1.0,16.9%,16.9%,20,22,0.9,15.5%,17.1%,8.5%,7.0%,0.5,12.0%,21.8%
2015 US Open R64,L vs Isner,22,14,1.6,13.9%,8.9%,15,10,1.5,12.0%,8.0%,4.8%,4.8%,1.7,28.5%,16.5%
2015 Wimbledon R128,L vs Paire,27,24,1.1,14.9%,13.3%,27,17,1.6,16.1%,10.1%,4.8%,11.3%,2.2,25.4%,11.6%
2015 Roland Garros R128,L vs Dzumhur,11,23,0.5,11.8%,24.7%,11,20,0.6,12.2%,22.2%,8.9%,3.3%,2.1,18.3%,8.6%
2015 Miami Masters R64,L vs Nishikori,9,42,0.2,8.1%,37.8%,9,37,0.2,8.9%,36.6%,5.0%,4.0%,0.6,10.8%,18.9%
Career (79 matches),,2408,2488,1.0,15.5%,16.1%,2015,2237,0.9,14.5%,16.1%,5.4%,4.1%,1.1,17.4%,15.9%
