Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 s Hertogenbosch R32,L vs Bertens,52.0%,53.8%,0.0%,0/0,2.44,27.3%,48.5%,37.5%,0.0%,2.20,45.0%,71.4%,80.0%,0.0%,2.78,0.0%
2019 Australian Open R64,L vs Wozniacki,69.4%,35.3%,4.1%,2/0,2.70,6.5%,67.6%,44.0%,0.0%,2.57,10.7%,75.0%,11.1%,16.7%,2.89,0.0%
2018 Nurnberg F,W vs Riske Amritraj,80.7%,52.2%,1.2%,0/1,2.75,4.1%,84.5%,46.9%,1.7%,2.66,5.9%,94.7%,66.7%,0.0%,2.95,0.0%
2017 Linz QF,L vs Golubic,77.6%,42.2%,1.7%,1/0,2.48,16.3%,81.3%,42.3%,0.0%,2.47,23.5%,90.5%,42.1%,4.8%,2.48,0.0%
2017 Miami R128,W vs Niculescu,93.9%,59.7%,3.0%,2/0,2.49,40.4%,94.4%,58.8%,3.7%,2.55,47.2%,91.7%,63.6%,0.0%,2.28,18.2%
2016 New Haven R16,W vs Rogers,73.3%,50.9%,1.3%,1/0,2.33,5.4%,80.0%,55.6%,0.0%,2.40,7.4%,73.1%,42.1%,3.8%,2.11,0.0%
2016 Roland Garros R64,L vs Pironkova,78.1%,43.9%,4.1%,1/2,2.44,15.3%,71.1%,46.9%,2.2%,2.46,22.4%,96.2%,40.0%,7.7%,2.42,0.0%
2016 Nurnberg R32,L vs Friedsam,81.8%,37.8%,5.5%,0/3,2.13,12.5%,80.9%,42.1%,2.1%,2.13,13.5%,100.0%,14.3%,28.6%,2.13,10.5%
2016 Istanbul R16,L vs Sevastova,85.1%,44.4%,4.1%,0/3,2.29,1.7%,76.5%,53.8%,5.9%,2.22,2.4%,94.9%,37.8%,2.6%,2.44,0.0%
2016 Hobart SF,L vs Cornet,61.5%,20.8%,10.3%,4/0,2.33,19.5%,63.0%,23.5%,11.1%,2.27,23.3%,77.8%,14.3%,11.1%,2.50,9.1%
2016 Hobart R16,W vs Gasparyan,83.5%,50.0%,8.8%,3/5,2.45,8.5%,85.2%,43.5%,1.9%,2.25,10.0%,93.8%,60.0%,21.9%,2.92,4.8%
2016 Auckland R32,L vs Ostapenko,70.0%,40.8%,7.1%,3/2,2.14,5.9%,69.7%,34.8%,12.1%,2.25,9.1%,86.7%,46.2%,3.3%,1.95,0.0%
2015 Bastad F,W vs Barthel,83.3%,52.3%,5.1%,4/0,1.98,3.4%,85.1%,57.5%,4.3%,2.03,4.7%,89.3%,44.0%,7.1%,1.86,0.0%
2015 Bastad SF,W vs Putintseva,82.5%,51.9%,0.0%,0/0,2.09,4.3%,83.3%,51.4%,0.0%,2.21,6.3%,89.5%,52.9%,0.0%,1.81,0.0%
2015 Eastbourne R64,L vs Vandeweghe,62.5%,40.0%,16.3%,7/6,2.49,1.4%,56.3%,33.3%,16.7%,2.48,2.0%,88.5%,47.8%,19.2%,2.50,0.0%
2015 Australian Open R64,L vs Radwanska,70.3%,23.1%,8.1%,0/3,2.19,4.2%,60.9%,14.3%,4.3%,1.96,6.7%,92.3%,33.3%,15.4%,2.57,0.0%
2013 Bastad F,L vs Williams,72.4%,50.0%,6.9%,1/3,2.34,0.0%,64.7%,54.5%,5.9%,2.42,0.0%,90.9%,45.0%,9.1%,2.27,0.0%
Career (17 matches),,76.3%,46.1%,5.2%,50.9%,2.37,10.1%,75.5%,46.3%,4.0%,2.34,13.8%,88.7%,45.7%,8.2%,2.44,2.3%
