Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,4,1,3,25.0%,3-6,33.3%,32-38,45.7%,0-0,-,4,57.1%,34.3%,3.1%,3.5%,69.3%,55.7%,48.6%,53.5%,42.4%,48.1%,0.91,
2019,20,5,15,25.0%,11-30,26.8%,148-228,39.4%,1-4,20.0%,20,58.6%,21.8%,2.4%,4.9%,64.9%,58.2%,44.4%,53.3%,38.1%,45.9%,0.82,R16 (Nurnberg)
2018,35,17,18,48.6%,40-44,47.6%,365-409,47.2%,9-1,90.0%,35,59.8%,33.8%,2.5%,5.2%,63.4%,59.8%,45.9%,54.7%,43.3%,49.0%,0.96,W (Nurnberg)
2017,40,18,22,45.0%,42-49,46.2%,414-436,48.7%,5-7,41.7%,40,63.4%,34.8%,2.3%,4.7%,67.7%,60.9%,45.0%,55.8%,42.9%,49.3%,0.97,SF (Bogota)
2016,54,29,25,53.7%,68-58,54.0%,577-583,49.7%,6-3,66.7%,54,62.1%,37.2%,3.1%,5.1%,64.0%,60.9%,45.9%,55.5%,44.3%,49.9%,0.99,SF (3x)
2015,46,25,21,54.3%,51-47,52.0%,475-472,50.2%,9-7,56.3%,30,64.3%,39.3%,2.5%,4.9%,69.8%,59.6%,53.0%,57.6%,43.6%,50.4%,1.03,W (Bastad)
2014,24,9,15,37.5%,20-33,37.7%,234-258,47.6%,1-6,14.3%,18,-,-,2.1%,4.6%,71.6%,57.7%,43.8%,53.8%,41.4%,47.7%,0.90,QF (Luxembourg)
2013,33,14,19,42.4%,30-44,40.5%,306-349,46.7%,0-3,0.0%,24,-,-,3.0%,4.5%,63.9%,62.8%,44.9%,56.3%,40.2%,48.3%,0.92,F (Bastad)
2012,38,17,21,44.7%,34-47,42.0%,333-405,45.1%,7-1,87.5%,30,-,-,3.3%,5.0%,60.1%,57.3%,45.4%,52.5%,42.1%,47.4%,0.89,SF (Bastad)
2011,41,20,21,48.8%,44-51,46.3%,432-460,48.4%,5-10,33.3%,32,-,-,2.5%,4.6%,62.4%,60.0%,45.6%,54.6%,44.2%,49.4%,0.97,F (Bastad)
2010,23,14,9,60.9%,29-19,60.4%,240-204,54.1%,2-3,40.0%,16,-,-,4.7%,4.3%,60.2%,66.7%,45.2%,58.1%,41.9%,50.0%,1.00,F (Portoroz)
2009,6,3,3,50.0%,8-7,53.3%,75-63,54.3%,1-1,50.0%,2,-,-,3.6%,6.0%,52.4%,62.5%,46.3%,54.8%,41.7%,48.1%,0.92,
2008,6,4,2,66.7%,9-6,60.0%,76-63,54.7%,1-0,100.0%,2,-,-,4.5%,3.8%,44.4%,78.0%,52.7%,63.9%,35.4%,47.5%,0.98,R16 (Stockholm)
2007,3,2,1,66.7%,4-4,50.0%,32-36,47.1%,0-0,-,0,,,,,,,,,,,,
2006,7,3,4,42.9%,7-10,41.2%,72-79,47.7%,1-0,100.0%,0,,,,,,,,,,,,R16 (Stockholm)
2005,3,3,0,100.0%,6-2,75.0%,43-30,58.9%,0-0,-,0,,,,,,,,,,,,
Career,383,184,199,48.0%,406-457,47.0%,3854-4113,48.4%,48-46,51.1%,307,61.7%,34.6%,2.8%,4.8%,64.5%,60.3%,46.0%,55.2%,42.6%,48.9%,0.95,
