Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,11,2,9,18.2%,8-18,30.8%,103-131,44.0%,3-0,100.0%,4,63.8%,46.7%,2.9%,4.2%,61.2%,60.1%,51.3%,56.7%,48.4%,52.5%,1.12,QF (Bastad)
2018,6,3,3,50.0%,8-8,50.0%,76-80,48.7%,3-2,60.0%,2,63.0%,28.6%,3.6%,3.0%,58.6%,63.6%,45.7%,56.2%,41.5%,48.6%,0.95,QF (Trnava $100K)
2017,5,5,0,100.0%,10-0,100.0%,62-31,66.7%,1-0,100.0%,0,,,,,,,,,,,,W (Contrexeville $100K)
2015,5,4,1,80.0%,8-5,61.5%,61-54,53.0%,0-0,-,0,,,,,,,,,,,,F (Versmold $50K)
2014,21,15,6,71.4%,32-19,62.7%,263-220,54.5%,7-1,87.5%,0,,,,,,,,,,,,F (2x)
2013,6,3,3,50.0%,7-8,46.7%,70-71,49.6%,1-1,50.0%,0,,,,,,,,,,,,SF (Ningbo)
2012,7,6,1,85.7%,12-3,80.0%,80-47,63.0%,0-0,-,0,,,,,,,,,,,,W (Biella 100K)
2011,13,8,5,61.5%,18-12,60.0%,152-126,54.7%,1-1,50.0%,0,,,,,,,,,,,,SF (Petange 100K)
2010,39,33,6,84.6%,65-24,73.0%,469-348,57.4%,5-1,83.3%,0,,,,,,,,,,,,W (3x)
2009,49,33,16,67.3%,70-45,60.9%,552-471,54.0%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
2008,39,24,15,61.5%,52-35,59.8%,424-355,54.4%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
2007,41,27,14,65.9%,58-30,65.9%,457-366,55.5%,6-5,54.5%,0,,,,,,,,,,,,W (2x)
2006,19,13,6,68.4%,28-15,65.1%,212-173,55.1%,2-0,100.0%,0,,,,,,,,,,,,W (Falkenberg 10K)
2005,30,21,9,70.0%,45-23,66.2%,353-257,57.9%,4-2,66.7%,0,,,,,,,,,,,,W (Falkenberg 10K)
2004,2,0,2,0.0%,0-4,0.0%,11-25,30.6%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2003,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Bastad 25K)
Career,294,197,97,67.0%,421-251,62.6%,3350-2767,54.8%,40-21,65.6%,6,63.5%,39.7%,3.2%,3.8%,60.3%,61.3%,49.2%,56.5%,45.8%,51.1%,1.05,
