Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,16,6,10,37.5%,2,1,1,50.0%,2009,2020,R64,13,0.93,2.5%,4.3%,65.3%,57.6%,48.0%,54.3%,42.5%,44.6%,42.3%
Roland Garros,11,Clay,20,9,11,45.0%,5,1,4,20.0%,2008,2019,R32,16,0.99,2.2%,3.2%,65.9%,61.9%,46.3%,56.6%,42.9%,60.1%,41.8%
Wimbledon,11,Grass,12,1,11,8.3%,4,3,1,75.0%,2008,2019,R128,9,0.64,3.2%,6.2%,57.5%,59.3%,42.4%,52.1%,30.8%,50.6%,33.3%
US Open,11,Hard,20,9,11,45.0%,3,2,1,66.7%,2008,2019,R32,14,0.91,2.2%,6.0%,66.4%,59.8%,42.9%,54.1%,42.0%,50.0%,48.0%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2016,2016,R64,1,0.84,0.0%,5.2%,60.8%,50.8%,52.6%,51.5%,40.8%,68.8%,50.0%
Fed Cup,14,,53,32,21,60.4%,9,3,6,33.3%,2005,2020,,11,1.14,4.2%,3.6%,66.7%,65.4%,51.2%,60.7%,45.0%,50.9%,56.9%
Bastad,10,Clay,30,21,9,70.0%,8,6,2,75.0%,2009,2019,W,28,1.14,2.4%,4.3%,64.6%,60.0%,52.4%,57.3%,48.8%,56.6%,50.0%
Indian Wells,9,Hard,17,8,9,47.1%,5,2,3,40.0%,2011,2019,R32,17,0.96,2.7%,4.1%,68.0%,58.8%,46.8%,54.9%,43.2%,53.3%,44.1%
Miami,9,Hard,16,7,9,43.8%,7,5,2,71.4%,2011,2019,R32,16,0.92,1.9%,5.0%,65.2%,58.6%,45.2%,53.9%,42.3%,56.3%,38.1%
Auckland,7,Hard,13,4,9,30.8%,5,2,3,40.0%,2011,2018,QF,12,0.80,2.1%,6.3%,64.9%,58.7%,41.5%,52.7%,37.8%,52.2%,41.2%
Luxembourg,7,Hard,19,12,7,63.2%,7,5,2,71.4%,2008,2018,QF,14,0.98,3.4%,3.7%,65.9%,64.0%,46.2%,57.9%,41.2%,60.7%,50.5%
Cincinnati,7,Hard,16,8,8,50.0%,6,2,4,33.3%,2011,2018,R16,15,1.05,2.6%,6.5%,60.1%,63.7%,48.6%,57.7%,44.6%,53.4%,49.6%
