Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Mar-2026,W35 Heraklion,Clay,F,376,367,Ane Mintegi Del Olmo [ESP] d. Astakhova,6-1 0-0,0.61,0.0%,0.0%,75.0%,41.7%,50.0%,1/3,0:38
02-Mar-2026,W35 Heraklion,Clay,SF,376,576,Astakhova d. Rositsa Dencheva [BUL],6-7(2) 6-1 6-0,1.20,0.0%,3.8%,78.8%,58.5%,40.9%,11/15,2:44
02-Mar-2026,W35 Heraklion,Clay,QF,376,252,Astakhova d. Irene Burillo Escorihuela [ESP],7-5 6-3,1.22,0.0%,3.0%,70.1%,53.2%,50.0%,3/7,2:00
02-Mar-2026,W35 Heraklion,Clay,R16,376,271,Astakhova d. Dalila Spiteri [ITA],6-3 6-7(4) 7-5,1.02,0.0%,4.7%,72.9%,45.2%,43.5%,4/13,3:15
02-Mar-2026,W35 Heraklion,Clay,R32,376,1343,Astakhova d. Beatris Spasova [BUL],6-1 6-2,1.91,0.0%,2.9%,57.1%,65.0%,60.0%,0/2,1:00
24-Feb-2026,Antalya 125 1,Clay,Q1,383,274,(4) Mia Ristic [SRB] d. Astakhova,6-3 6-2,,,,,,,,
16-Feb-2026,W15 Antalya,Clay,QF,380,455,Tena Lukas [CRO] d. Astakhova,6-1 6-3,0.65,0.0%,3.2%,69.4%,51.2%,31.6%,10/16,1:28
16-Feb-2026,W15 Antalya,Clay,R16,380,855,Astakhova d. Anastasija Cvetkovic [SRB],6-2 5-7 6-4,1.10,0.0%,6.7%,69.5%,45.2%,46.9%,12/21,2:43
16-Feb-2026,W15 Antalya,Clay,R32,380,799,Astakhova d. Mana Kawamura [JPN],6-0 6-4,1.88,0.0%,4.2%,64.6%,83.9%,52.9%,4/4,1:20
09-Feb-2026,W35 Antalya,Clay,R32,379,343,Alexandra Shubladze [RUS] d. Astakhova,6-4 6-2,0.76,0.0%,3.9%,54.9%,53.6%,34.8%,3/8,1:55
12-Jan-2026,W35 Antalya,Clay,F,426,262,Astakhova d. Angela Fita Boluda [ESP],6-1 4-6 6-4,1.15,1.2%,2.5%,70.4%,57.9%,58.3%,7/11,2:25
12-Jan-2026,W35 Antalya,Clay,SF,426,257,Astakhova d. Amarissa Kiara Toth [HUN],7-5 1-6 6-3,1.02,4.3%,7.4%,57.4%,50.0%,42.5%,7/15,2:35
12-Jan-2026,W35 Antalya,Clay,QF,426,390,Astakhova d. Alexandra Shubladze [RUS],3-6 6-2 6-3,1.00,1.3%,6.6%,68.4%,53.8%,33.3%,6/13,2:25
12-Jan-2026,W35 Antalya,Clay,R16,426,1335,Astakhova d. Liv Boulard [FRA],5-0 RET,2.16,0.0%,3.7%,63.0%,76.5%,40.0%,5/5,0:33
12-Jan-2026,W35 Antalya,Clay,R32,426,343,Astakhova d. Francesca Pace [ITA],3-6 6-4 6-3,0.99,0.0%,7.3%,69.5%,54.4%,28.0%,4/11,2:35
05-Jan-2026,W35 Antalya,Clay,SF,427,508,Andreea Prisacariu [ROU] d. Astakhova,6-3 1-6 6-3,0.96,0.0%,3.8%,70.0%,64.3%,37.5%,3/7,2:30
05-Jan-2026,W35 Antalya,Clay,QF,427,337,Astakhova d. Katarina Zavatska [UKR],6-2 6-2,1.85,2.5%,0.0%,75.0%,73.3%,60.0%,1/3,1:30
05-Jan-2026,W35 Antalya,Clay,R16,427,1275,Astakhova d. Alja Senica [SLO],6-3 6-0,1.58,0.0%,0.0%,57.1%,75.0%,47.6%,7/8,1:28
05-Jan-2026,W35 Antalya,Clay,R32,427,405,Astakhova d. Ylena In Albon [SUI],6-3 6-0,1.49,4.3%,12.8%,51.1%,62.5%,47.8%,5/7,1:22
01-Dec-2025,W35 Sharm ElSheikh,Hard,R16,428,365,Aliona Falei [BLR] d. Astakhova,6-4 6-3,0.80,0.0%,7.5%,56.6%,43.3%,52.2%,3/8,1:47
01-Dec-2025,W35 Sharm ElSheikh,Hard,R32,428,,Astakhova d. Marfa Mylnikova [RUS],6-2 6-2,2.11,5.0%,0.0%,50.0%,90.0%,60.0%,1/2,1:13
