Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Prokuplje R32,W vs Vukovic,1.01,1.36,41.2,2.1,-,53.3%,-,57.1%,64.9%,55.9%
2019 W15 Heraklion R32,W vs Nepliy,1.08,1.20,52.8,3.2,-,50.8%,-,48.4%,61.0%,51.0%
2019 W15 Heraklion QF,W vs Glushko,1.15,1.70,38.3,2.0,-,60.7%,-,73.1%,43.2%,56.3%
2019 W15 Heraklion R16,W vs Kulambayeva,0.93,1.17,63.7,4.7,-,58.8%,-,53.1%,55.6%,54.9%
2019 W15 Heraklion R32,W vs Tahan,1.05,1.66,46.8,2.1,-,58.1%,-,66.7%,68.2%,50.0%
2019 W15 Heraklion QF,L vs Vukovic,0.89,0.73,56.5,9.0,-,50.0%,-,47.2%,44.4%,40.0%
2019 W15 Heraklion R16,W vs Oliynykova,0.94,1.13,63.6,6.0,-,47.7%,-,60.0%,60.0%,51.3%
2019 W15 Heraklion R32,W vs Pradova,1.26,1.84,44.5,2.0,7.1%,64.3%,7.7%,57.7%,52.2%,60.9%
2019 (8 matches),,1.02,1.24,52.6,2.9,0.6%,54.7%,0.7%,56.1%,56.2%,52.5%
Career (8 matches),,1.02,1.24,52.6,2.9,0.6%,54.7%,0.7%,56.1%,56.2%,52.5%
