Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,13,7,6,53.8%,16-14,53.3%,141-114,55.3%,0-1,0.0%,13,66.7%,44.5%,2.3%,4.3%,62.1%,63.6%,45.7%,56.8%,46.8%,51.9%,1.08
Clay,34,25,9,73.5%,52-27,65.8%,405-289,58.4%,0-4,0.0%,34,58.6%,58.7%,1.2%,4.3%,66.6%,57.7%,44.3%,53.2%,53.0%,53.1%,1.13
Finals,3,1,2,33.3%,3-4,42.9%,30-34,46.9%,0-0,-,3,51.6%,42.4%,1.0%,2.5%,68.8%,51.8%,49.2%,51.0%,47.0%,48.9%,0.96
Semi-finals,5,3,2,60.0%,8-6,57.1%,68-51,57.1%,0-1,0.0%,5,61.0%,54.2%,1.8%,5.5%,68.5%,59.9%,41.3%,54.0%,51.3%,52.6%,1.12
Quarter-finals,9,5,4,55.6%,12-9,57.1%,99-86,53.5%,0-0,-,9,57.6%,49.5%,1.1%,4.0%,64.1%,57.6%,44.6%,53.0%,48.5%,50.8%,1.03
vs Righties,21,13,8,61.9%,29-20,59.2%,241-194,55.4%,0-3,0.0%,21,56.1%,54.8%,1.1%,4.5%,67.1%,56.4%,44.4%,52.5%,51.4%,52.0%,1.08
