Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 US Open R128,L vs Alcaraz,54,47,1.1,28.7%,25.0%,40,38,1.1,25.6%,24.4%,8.3%,3.2%,2.4,27.1%,11.2%
2025 Cincinnati Masters R64,W vs De Minaur,50,44,1.1,34.5%,30.3%,36,39,0.9,29.0%,31.5%,11.3%,5.6%,3.8,15.9%,4.1%
2025 Washington R32,L vs Medvedev,53,45,1.2,30.3%,25.7%,39,38,1.0,29.1%,28.4%,8.2%,3.0%,2.4,25.7%,10.9%
2025 s Hertogenbosch SF,L vs Bergs,20,26,0.8,20.2%,26.3%,17,25,0.7,19.1%,28.1%,6.7%,1.1%,2.5,28.3%,11.1%
2025 Barcelona R32,L vs Tsitsipas,13,25,0.5,12.7%,24.5%,9,22,0.4,9.8%,23.9%,6.5%,3.3%,0.9,6.9%,7.8%
2025 Miami Masters R64,W vs Rune,63,41,1.5,33.9%,22.0%,42,37,1.1,27.1%,23.9%,9.0%,3.9%,2.3,23.1%,10.2%
2025 Brisbane F,L vs Lehecka,4,8,0.5,16.7%,33.3%,4,8,0.5,19.0%,38.1%,9.5%,0.0%,2.7,33.3%,12.5%
2025 Brisbane SF,W vs Mpetshi Perricard,44,16,2.8,33.1%,12.0%,32,14,2.3,31.1%,13.6%,9.7%,4.9%,1.8,30.1%,16.5%
2025 Brisbane QF,W vs Djokovic,54,30,1.8,39.4%,21.9%,38,29,1.3,34.2%,26.1%,13.5%,4.5%,1.9,21.2%,10.9%
2024 US Open R128,L vs Musetti,55,45,1.2,22.1%,18.1%,32,35,0.9,15.8%,17.2%,8.9%,2.5%,2.1,10.8%,5.2%
2024 Newport SF,L vs Michelsen,16,25,0.6,18.0%,28.1%,8,24,0.3,10.1%,30.4%,7.6%,1.3%,2.4,13.5%,5.6%
2022 Washington R16,L vs Kyrgios,29,20,1.5,25.7%,17.7%,16,15,1.1,20.3%,19.0%,12.7%,2.5%,2.8,34.5%,12.4%
2022 Wimbledon R64,L vs Van Rijthoven,44,31,1.4,15.0%,10.5%,25,30,0.8,10.0%,12.0%,5.2%,2.4%,1.9,17.7%,9.5%
2022 Wimbledon R128,W vs Taberner,52,33,1.6,24.8%,15.7%,31,27,1.1,18.5%,16.1%,8.9%,3.6%,1.0,10.0%,10.0%
2022 Queen's Club R32,L vs De Minaur,32,35,0.9,27.6%,30.2%,27,34,0.8,26.0%,32.7%,7.7%,4.8%,1.8,20.7%,11.2%
2022 Geneva SF,L vs Ruud,47,43,1.1,34.8%,31.9%,35,42,0.8,30.2%,36.2%,12.9%,2.6%,2.0,16.3%,8.1%
2022 Rome Masters R64,L vs Wawrinka,51,55,0.9,27.0%,29.1%,37,51,0.7,23.0%,31.7%,8.7%,1.9%,1.1,19.0%,18.0%
2022 Houston F,W vs Isner,34,24,1.4,22.4%,15.8%,24,24,1.0,18.2%,18.2%,15.9%,2.3%,0.7,12.5%,17.8%
2022 Houston SF,W vs Kyrgios,38,14,2.7,35.2%,13.0%,17,14,1.2,21.5%,17.7%,13.9%,7.6%,1.0,15.7%,15.7%
2022 Houston QF,W vs Brouwer,19,24,0.8,16.0%,20.2%,15,24,0.6,13.3%,21.2%,8.0%,5.3%,0.5,8.4%,18.5%
Career (80 matches),,3165,2555,1.2,23.6%,19.1%,1851,2374,0.8,17.1%,21.9%,8.1%,3.3%,1.5,14.7%,10.1%
