Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 US Open R128,L vs Alcaraz,13% (2/16),0% (0/2),0/3,31% (5/16),40% (2/5),0/0,0/0,1/1,0/0,0/0
2025 Cincinnati R64,W vs De Minaur,9% (1/11),100% (1/1),0/0,27% (3/11),100% (3/3),1/1,1/1,0/0,1/1,0/0
2025 Washington R32,L vs Medvedev,14% (2/14),50% (1/2),0/2,36% (5/14),40% (2/5),1/1,1/1,1/2,0/0,0/0
2025 s Hertogenbosch SF,L vs Bergs,0% (0/9),- (0/0),0/3,50% (4/8),25% (1/4),0/0,0/0,0/0,0/0,0/0
2025 Barcelona R32,L vs Tsitsipas,25% (2/8),0% (0/2),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,1/1
2025 Miami R64,W vs Rune,13% (2/15),50% (1/2),0/1,6% (1/16),0% (0/1),1/1,1/1,3/3,0/0,2/2
2025 Brisbane SF,W vs Mpetshi Perricard,20% (2/10),50% (1/2),0/0,9% (1/11),100% (1/1),1/1,1/1,2/2,0/0,0/0
2025 Brisbane QF,W vs Djokovic,20% (2/10),50% (1/2),0/0,9% (1/11),100% (1/1),1/1,1/1,2/2,1/1,0/0
2024 US Open R128,L vs Musetti,16% (3/19),100% (3/3),0/4,26% (5/19),20% (1/5),3/3,1/2,3/3,0/0,0/0
2024 Newport SF,L vs Michelsen,29% (2/7),0% (0/2),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2022 Washington R16,L vs Kyrgios,10% (1/10),0% (0/1),0/1,20% (2/10),0% (0/2),0/0,0/0,0/1,0/0,0/1
2022 Wimbledon R64,L vs Van Rijthoven,9% (2/23),0% (0/2),0/1,17% (4/23),75% (3/4),0/0,0/0,3/3,0/0,0/0
2022 Wimbledon R128,W vs Taberner,38% (6/16),33% (2/6),0/0,6% (1/16),100% (1/1),2/2,2/2,0/0,1/1,0/0
2022 Queen's Club R32,L vs De Minaur,10% (1/10),0% (0/1),0/2,30% (3/10),33% (1/3),0/0,0/0,2/2,0/0,1/1
2022 Geneva SF,L vs Ruud,0% (0/12),- (0/0),0/1,8% (1/12),0% (0/1),0/0,0/0,2/2,0/0,0/0
2022 Rome R64,L vs Wawrinka,36% (5/14),40% (2/5),0/2,33% (5/15),20% (1/5),2/2,1/1,1/3,0/0,0/1
2022 Houston F,W vs Isner,20% (2/10),50% (1/2),0/0,45% (5/11),100% (5/5),1/1,1/1,2/2,0/0,0/0
2022 Houston SF,W vs Kyrgios,40% (4/10),75% (3/4),0/1,9% (1/11),0% (0/1),2/3,2/2,1/1,1/1,0/0
2022 Houston QF,W vs Brouwer,30% (3/10),100% (3/3),1/1,9% (1/11),0% (0/1),3/3,2/2,1/1,1/1,0/0
2022 Indian Wells R64,W vs Musetti,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2025 (8 matches),,14.0%,38.5%,0.0%,26.3%,44.0%,100.0%,100.0%,90.9%,100.0%,100.0%
2024 (2 matches),,19.2%,60.0%,0.0%,38.5%,10.0%,100.0%,50.0%,60.0%,-,0.0%
2022 (15 matches),,20.5%,44.7%,11.1%,15.7%,60.0%,94.1%,100.0%,87.0%,100.0%,60.0%
2021 (26 matches),,20.2%,60.9%,13.2%,21.3%,40.5%,94.7%,100.0%,82.4%,100.0%,55.6%
2020 (5 matches),,18.9%,71.4%,11.1%,27.6%,42.9%,66.7%,100.0%,57.1%,100.0%,0.0%
Career (205 matches),,21.4%,53.0%,9.1%,20.9%,46.4%,91.3%,95.5%,84.5%,95.7%,76.3%
