Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,6,5,54.5%,17-12,58.6%,167-157,51.5%,7-5,58.3%,11,94.9%,7.7%,28.7%,4.8%,72.6%,81.3%,58.3%,75.0%,26.8%,51.0%,1.08,R16 (2x)
2025,44,21,23,47.7%,52-59,46.8%,588-623,48.6%,24-17,58.5%,44,87.9%,8.0%,19.1%,4.9%,62.4%,78.7%,50.3%,68.0%,28.4%,48.9%,0.89,SF (s Hertogenbosch)
2024,20,11,9,55.0%,25-23,52.1%,253-252,50.1%,8-7,53.3%,20,88.5%,9.9%,22.6%,4.1%,64.0%,80.4%,53.8%,70.8%,28.6%,50.0%,0.98,F (Brisbane)
2022,36,21,15,58.3%,50-39,56.2%,492-466,51.4%,17-17,50.0%,36,90.9%,10.8%,19.7%,2.6%,65.2%,79.5%,57.8%,71.9%,28.7%,50.5%,1.02,W (2x)
2021,44,21,23,47.7%,57-55,50.9%,595-607,49.5%,22-17,56.4%,43,88.5%,9.9%,20.8%,3.0%,65.7%,77.2%,55.0%,69.6%,28.7%,49.6%,0.94,F (Canada Masters)
2020,20,12,8,60.0%,29-22,56.9%,277-259,51.7%,6-8,42.9%,20,90.7%,12.4%,23.4%,3.1%,65.1%,80.7%,51.4%,70.5%,28.3%,50.1%,0.96,W (Delray Beach)
2019,50,27,23,54.0%,69-63,52.3%,730-714,50.6%,27-26,50.9%,50,91.0%,9.4%,24.8%,3.7%,64.2%,80.9%,54.2%,71.4%,27.5%,49.7%,0.96,W (New York)
2018,4,2,2,50.0%,5-5,50.0%,56-56,50.0%,2-2,50.0%,4,90.7%,9.3%,19.5%,6.8%,56.8%,80.2%,56.2%,69.8%,31.0%,50.0%,1.03,QF (Delray Beach)
2017,9,1,8,11.1%,9-17,34.6%,124-145,46.1%,2-5,28.6%,9,84.6%,9.1%,18.8%,5.0%,58.2%,75.1%,53.7%,66.2%,28.2%,47.5%,0.83,R16 (Memphis)
2016,10,5,5,50.0%,11-12,47.8%,132-136,49.3%,6-7,46.2%,10,93.0%,6.9%,15.9%,4.6%,58.0%,78.6%,60.0%,70.8%,27.6%,49.5%,0.94,SF (Atlanta)
Career,248,127,121,51.2%,324-307,51.3%,3414-3415,50.0%,121-111,52.2%,247,89.8%,9.5%,21.6%,3.8%,64.1%,79.3%,54.3%,70.3%,28.3%,49.7%,0.95,
