Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Taylor Fritz [USA],1,8,11.1%,10,2,8,20.0%,2015,2026,8,0.86,20.7%,4.8%,66.1%,78.1%,49.4%,68.4%,27.2%,73.3%,17.2%
7,Daniil Medvedev [RUS],2,5,28.6%,7,4,3,57.1%,2017,2025,7,0.70,15.1%,3.4%,65.1%,76.3%,45.9%,65.7%,23.9%,71.4%,23.8%
7,Dominik Koepfer [GER],4,3,57.1%,7,5,2,71.4%,2018,2022,7,0.99,20.5%,2.4%,62.5%,77.9%,53.4%,68.7%,31.1%,58.6%,23.5%
6,Casper Ruud [NOR],1,5,16.7%,6,2,4,33.3%,2017,2025,4,0.71,17.7%,3.6%,66.6%,75.9%,59.8%,70.5%,20.9%,36.4%,11.1%
6,Alex De Minaur [AUS],1,5,16.7%,8,3,5,37.5%,2019,2025,6,0.71,19.7%,4.1%,59.8%,74.7%,58.8%,68.3%,22.4%,77.4%,28.6%
6,John Isner [USA],5,1,83.3%,14,11,3,78.6%,2016,2022,6,0.93,27.5%,2.2%,65.4%,84.4%,65.6%,77.9%,20.6%,81.0%,16.7%
5,Cameron Norrie [GBR],2,3,40.0%,3,1,2,33.3%,2016,2025,4,0.80,22.0%,2.8%,61.6%,74.0%,53.3%,66.0%,27.3%,81.0%,30.8%
4,Corentin Moutet [FRA],2,2,50.0%,4,3,1,75.0%,2019,2025,4,1.02,14.7%,7.2%,62.8%,82.7%,46.3%,69.2%,31.6%,55.6%,35.3%
4,Christopher Eubanks [USA],4,0,100.0%,5,5,0,100.0%,2016,2025,4,1.28,19.3%,5.1%,58.8%,88.2%,65.5%,78.8%,27.1%,100.0%,37.5%
4,Cristian Garin [CHI],3,1,75.0%,5,3,2,60.0%,2018,2024,4,0.96,23.1%,3.9%,64.7%,83.4%,48.4%,71.1%,27.7%,84.2%,29.4%
4,Lorenzo Musetti [ITA],3,1,75.0%,2,1,1,50.0%,2021,2024,4,1.13,25.6%,4.5%,64.3%,79.2%,54.2%,70.2%,33.8%,73.3%,52.6%
4,Adrian Mannarino [FRA],4,0,100.0%,2,2,0,100.0%,2019,2024,4,1.24,26.5%,1.7%,65.8%,86.7%,50.0%,74.2%,32.0%,37.5%,38.9%
4,Mackenzie Mcdonald [USA],3,1,75.0%,1,0,1,0.0%,2016,2024,4,1.07,28.4%,5.6%,63.1%,84.6%,55.6%,73.9%,27.9%,66.7%,66.7%
4,Tennys Sandgren [USA],2,2,50.0%,2,1,1,50.0%,2017,2023,4,0.97,15.7%,4.7%,55.7%,78.4%,53.4%,67.3%,31.6%,66.7%,53.3%
4,Denis Kudla [USA],3,1,75.0%,3,2,1,66.7%,2016,2022,4,1.07,27.1%,5.4%,63.4%,76.4%,55.7%,68.8%,33.4%,78.9%,28.0%
