Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,17,9,8,52.9%,24,13,11,54.2%,2017,2026,R32,14,1.00,23.2%,4.3%,65.5%,80.5%,52.0%,70.6%,29.2%,70.6%,26.5%
Roland Garros,7,Clay,13,6,7,46.2%,9,3,6,33.3%,2017,2025,R32,8,0.83,12.9%,4.3%,62.7%,71.3%,46.3%,62.0%,31.5%,66.7%,35.2%
Wimbledon,6,Grass,11,5,6,45.5%,11,5,6,45.5%,2017,2025,R32,8,0.85,16.4%,3.3%,64.7%,75.2%,56.2%,68.5%,26.8%,70.2%,26.3%
US Open,9,Hard,16,7,9,43.8%,13,7,6,53.8%,2015,2025,R16,10,0.87,20.4%,3.7%,63.3%,76.7%,47.1%,65.8%,29.9%,64.4%,33.9%
Davis Cup,4,,6,3,3,50.0%,7,3,4,42.9%,2019,2024,,6,1.04,28.1%,3.0%,66.7%,84.2%,58.2%,75.5%,25.4%,76.5%,33.3%
Miami Masters,7,Hard,16,9,7,56.3%,15,10,5,66.7%,2017,2026,R32,15,0.87,22.5%,4.3%,64.0%,80.4%,50.6%,69.7%,26.4%,63.5%,35.3%
Indian Wells Masters,7,Hard,11,4,7,36.4%,9,2,7,22.2%,2017,2026,R16,11,0.98,18.6%,6.1%,64.3%,78.8%,55.0%,70.3%,29.0%,70.5%,29.8%
Adelaide,2,Hard,3,1,2,33.3%,3,1,2,33.3%,2020,2026,R16,3,1.01,33.0%,4.5%,67.9%,86.0%,60.6%,77.8%,22.5%,66.7%,33.3%
Brisbane,3,Hard,8,5,3,62.5%,9,6,3,66.7%,2018,2026,F,8,1.16,26.2%,3.7%,71.1%,79.9%,62.3%,74.9%,29.1%,72.2%,32.1%
Paris Masters,2,Hard,5,2,3,40.0%,1,1,0,100.0%,2021,2025,R32,4,0.92,17.9%,6.8%,58.6%,78.6%,54.1%,68.4%,29.2%,64.7%,41.7%
Basel,2,Hard,9,7,2,77.8%,12,6,6,50.0%,2019,2025,SF,9,1.05,28.3%,3.6%,68.6%,82.9%,57.2%,74.8%,26.4%,70.0%,31.0%
