Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 US Open R128,L vs Alcaraz,0.94,0.50,32.5,2.1,14.5%,60.0%,12.0%,64.0%,15.9%,25.0%
2025 Cincinnati R64,W vs De Minaur,1.23,1.29,60.2,2.4,22.5%,75.0%,13.9%,69.4%,22.2%,36.4%
2025 Washington R32,L vs Medvedev,0.90,0.64,46.3,5.5,13.7%,62.7%,14.6%,62.5%,29.3%,22.9%
2025 s Hertogenbosch SF,L vs Bergs,0.97,0.49,48.2,2.2,3.6%,50.0%,8.3%,58.3%,28.0%,18.2%
2025 Barcelona R32,L vs Tsitsipas,0.91,0.44,31.1,2.2,13.8%,48.3%,0.0%,48.0%,19.2%,31.8%
2025 Miami R64,W vs Rune,1.14,1.28,74.0,4.0,20.4%,67.3%,25.0%,79.5%,16.3%,45.5%
2025 Brisbane SF,W vs Mpetshi Perricard,1.09,1.72,46.3,2.0,21.2%,78.8%,16.1%,80.6%,19.4%,45.5%
2025 Brisbane QF,W vs Djokovic,1.28,1.98,58.0,2.3,21.2%,75.8%,29.0%,83.9%,28.2%,35.3%
2024 US Open R128,L vs Musetti,0.98,0.74,35.9,2.1,19.7%,66.2%,14.1%,51.6%,25.4%,36.4%
2024 Newport SF,L vs Michelsen,0.91,0.43,34.1,2.3,20.0%,40.0%,13.0%,47.8%,22.7%,31.6%
2022 Washington R16,L vs Kyrgios,0.78,0.55,40.8,2.4,21.4%,60.7%,29.2%,75.0%,34.4%,10.3%
2022 Wimbledon R64,L vs Van Rijthoven,0.98,0.62,56.4,2.5,11.0%,74.4%,13.7%,72.6%,17.3%,15.6%
2022 Wimbledon R128,W vs Taberner,1.28,1.87,36.5,2.3,25.5%,78.4%,18.2%,75.0%,38.3%,29.1%
2022 Queen's Club R32,L vs De Minaur,0.81,0.58,40.4,2.3,6.5%,64.5%,11.5%,65.4%,23.3%,27.6%
2022 Geneva SF,L vs Ruud,0.77,0.41,44.6,2.1,15.8%,65.8%,18.2%,75.8%,11.4%,20.7%
2022 Rome R64,L vs Wawrinka,0.86,0.82,61.2,22.9,16.7%,60.4%,14.0%,65.1%,32.7%,39.1%
2022 Houston F,W vs Isner,1.17,1.24,70.4,2.3,11.9%,73.8%,12.2%,65.9%,22.9%,41.2%
2022 Houston SF,W vs Kyrgios,1.06,2.06,45.3,2.0,44.4%,77.8%,37.5%,83.3%,33.3%,42.9%
2022 Houston QF,W vs Brouwer,1.14,1.74,44.9,2.2,9.7%,74.2%,3.8%,73.1%,46.9%,33.3%
2022 Indian Wells R64,W vs Musetti,1.58,3.26,31.8,2.0,16.7%,75.0%,21.7%,82.6%,55.6%,30.4%
2025 (8 matches),,1.05,0.87,50.4,2.5,16.7%,65.1%,15.6%,68.9%,22.0%,33.5%
2024 (2 matches),,0.96,0.64,35.4,2.2,19.8%,59.4%,13.8%,50.6%,24.7%,35.1%
2022 (15 matches),,1.07,1.14,58.0,2.5,20.7%,73.2%,23.5%,75.2%,28.2%,27.1%
2021 (26 matches),,1.11,1.06,42.4,2.5,22.3%,68.1%,19.8%,68.7%,31.1%,29.0%
2020 (5 matches),,1.15,0.95,46.8,2.5,18.7%,66.5%,18.1%,65.5%,27.0%,29.1%
Career (205 matches),,1.07,1.05,56.2,2.7,19.9%,68.9%,19.9%,70.1%,29.6%,30.2%
