Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Dec-2024,Brisbane,Hard,F,293,28,Jiri Lehecka [CZE] d. (PR) Opelka,4-1 RET,0.36,0.0%,0.0%,100.0%,44.4%,,0/1,0:13
04-Apr-2022,Houston,Clay,F,18,27,(3) Opelka d. (4) John Isner [USA],6-3 7-6(7),1.06,12.0%,0.0%,71.1%,74.6%,58.3%,8/8,1:50
14-Feb-2022,Delray Beach,Hard,F,20,13,(1) Cameron Norrie [GBR] d. (2) Opelka,7-6(1) 7-6(4),0.54,26.6%,1.1%,69.1%,72.3%,51.7%,5/5,1:51
07-Feb-2022,Dallas,Hard,F,23,54,(2) Opelka d. (4) Jenson Brooksby [USA],7-6(5) 7-6(3),1.74,22.9%,1.4%,68.6%,87.5%,77.3%,1/1,1:51
09-Aug-2021,Canada Masters,Hard,F,32,2,(1) Daniil Medvedev [RUS] d. Opelka,6-4 6-3,0.57,10.3%,3.8%,73.1%,63.2%,38.1%,4/7,1:25
17-Feb-2020,Delray Beach,Hard,F,54,63,(4) Opelka d. Yoshihito Nishioka [JPN],7-5 6-7(4) 6-2,1.27,27.6%,3.1%,71.4%,87.1%,35.7%,3/4,2:09
11-Feb-2019,New York,Hard,F,89,154,Opelka d. (Q) Brayden Schnur [CAN],6-1 6-7(7) 7-6(7),1.62,46.2%,2.2%,74.2%,88.4%,58.3%,0/0,2:01
12-Nov-2018,Champaign CH,Hard,F,116,577,(4) Opelka d. (Q) Ryan Shane [USA],7-6(6) 6-3,1.73,37.5%,3.6%,75.0%,90.5%,57.1%,0/0,1:07
05-Nov-2018,Knoxville CH,Hard,F,134,131,(8) Opelka d. Bjorn Fratangelo [USA],7-5 4-6 7-6(2),1.30,26.0%,5.0%,64.0%,89.1%,47.2%,1/2,1:59
10-Sep-2018,Cary CH,Hard,F,143,418,(Q) James Duckworth [AUS] d. (4) Opelka,7-6(4) 6-3,0.61,41.8%,3.6%,61.8%,82.4%,57.1%,1/2,1:10
