Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,13,6,7,46.2%,14-15,48.3%,125-137,47.7%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
2009,21,7,14,33.3%,21-32,39.6%,219-265,45.2%,1-2,33.3%,0,,,,,,,,,,,,QF (Mexico City 25K)
2008,20,7,13,35.0%,19-28,40.4%,196-238,45.2%,1-4,20.0%,0,,,,,,,,,,,,QF (2x)
2007,21,13,8,61.9%,26-19,57.8%,230-192,54.5%,2-3,40.0%,0,,,,,,,,,,,,W (Tampa FL 25K)
2006,6,1,5,16.7%,3-10,23.1%,55-74,42.6%,0-1,0.0%,0,,,,,,,,,,,,R16 (Lexington KY 50K)
2004,3,1,2,33.3%,2-4,33.3%,26-33,44.1%,0-0,-,0,,,,,,,,,,,,R16 (St Paul MN 50K)
2003,34,22,12,64.7%,49-29,62.8%,396-333,54.3%,1-4,20.0%,0,,,,,,,,,,,,SF (3x)
2002,25,18,7,72.0%,36-17,67.9%,269-223,54.7%,3-1,75.0%,0,,,,,,,,,,,,W (Louisville 50K)
2001,48,30,18,62.5%,67-46,59.3%,561-493,53.2%,10-6,62.5%,0,,,,,,,,,,,,W (Pittsburgh 50K)
2000,38,29,9,76.3%,52-23,69.3%,395-301,56.8%,6-3,66.7%,0,,,,,,,,,,,,W (2x)
1999,62,42,20,67.7%,74-47,61.2%,588-477,55.2%,14-7,66.7%,0,,,,,,,,,,,,W (2x)
1998,26,16,10,61.5%,32-19,62.7%,245-195,55.7%,2-3,40.0%,0,,,,,,,,,,,,W (Coatzacoalcos 10K)
1997,36,23,13,63.9%,48-24,66.7%,347-257,57.5%,1-7,12.5%,0,,,,,,,,,,,,W (Culiacan 10K)
1996,21,9,12,42.9%,19-24,44.2%,198-205,49.1%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
1995,11,4,7,36.4%,10-16,38.5%,109-134,44.9%,0-2,0.0%,0,,,,,,,,,,,,SF (ITF Samara)
1994,17,3,14,17.6%,10-28,26.3%,146-201,42.1%,0-2,0.0%,0,,,,,,,,,,,,R16 (3x)
1993,15,6,9,40.0%,16-19,45.7%,154-169,47.7%,2-1,66.7%,0,,,,,,,,,,,,QF (2x)
1992,3,1,2,33.3%,3-4,42.9%,27-29,48.2%,0-1,0.0%,0,,,,,,,,,,,,R16 (ITF Siauliai)
Career,420,238,182,56.7%,501-404,55.4%,4286-3956,52.0%,44-50,46.8%,0,,,,,,,,,,,,
