Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,13,6,7,46.2%,13-15,46.4%,132-138,48.9%,1-2,33.3%,9,80.2%,16.8%,5.2%,4.3%,55.4%,72.4%,54.2%,64.3%,35.0%,49.2%,0.98
Clay,14,9,5,64.3%,20-14,58.8%,168-152,52.5%,4-1,80.0%,9,84.2%,25.3%,5.4%,3.9%,55.9%,74.4%,50.0%,63.7%,37.8%,51.5%,1.04
Grand Slams,1,0,1,0.0%,0-3,0.0%,6-18,25.0%,0-0,-,1,41.7%,8.3%,1.1%,3.3%,46.7%,57.1%,33.3%,44.4%,27.9%,37.3%,0.50
Masters,1,0,1,0.0%,1-2,33.3%,15-19,44.1%,1-0,100.0%,1,87.5%,0.0%,3.4%,3.4%,64.4%,76.3%,45.2%,65.3%,25.7%,47.0%,0.74
Other Tours,4,0,4,0.0%,0-8,0.0%,24-50,32.4%,0-1,0.0%,4,68.6%,0.0%,4.9%,3.9%,58.3%,69.2%,45.3%,59.2%,26.4%,41.9%,0.65
Best of 5,1,0,1,0.0%,0-3,0.0%,6-18,25.0%,0-0,-,1,41.7%,8.3%,1.1%,3.3%,46.7%,57.1%,33.3%,44.4%,27.9%,37.3%,0.50
Best of 3,28,16,12,57.1%,36-28,56.3%,322-297,52.0%,6-3,66.7%,17,84.9%,21.9%,5.6%,4.1%,56.4%,74.6%,53.8%,65.5%,36.9%,51.3%,1.07
vs Righties,25,16,9,64.0%,35-22,61.4%,289-257,52.9%,6-0,100.0%,15,85.8%,22.9%,5.5%,4.4%,56.4%,76.6%,53.4%,66.5%,37.6%,51.9%,1.12
vs Lefties,3,0,3,0.0%,1-7,12.5%,30-45,40.0%,0-2,0.0%,3,66.7%,13.5%,4.6%,2.7%,52.9%,61.6%,47.2%,54.8%,31.3%,44.1%,0.69
