Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Madrid Q1,W vs Nava,33% (3/9),100% (3/3),0/0,44% (4/9),100% (4/4),3/3,2/2,0/0,1/1,0/0
2023 Basel R32,L vs Stricker,10% (1/10),0% (0/1),0/2,30% (3/10),33% (1/3),0/0,0/0,3/3,0/0,1/1
2019 Meerbusch CH R16,L vs Taberner,18% (2/11),100% (2/2),1/3,30% (3/10),0% (0/3),0/2,0/0,1/1,0/0,1/1
2019 Augsburg CH R32,W vs Rosol,30% (3/10),100% (3/3),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2019 Tampere CH R32,L vs Coppejans,0% (0/9),- (0/0),0/2,56% (5/9),40% (2/5),0/0,0/0,1/2,0/0,0/1
2019 Bratislava CH R32,L vs Rola,10% (1/10),100% (1/1),0/3,44% (4/9),25% (1/4),1/1,0/0,1/1,0/0,1/1
2019 Aix En Provence CH R16,W vs Troicki,75% (6/8),83% (5/6),1/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2019 Aix En Provence CH R32,W vs Istomin,33% (3/9),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2019 Aix En Provence CH R64,W vs Gimeno Traver,67% (6/9),100% (6/6),3/3,44% (4/9),25% (1/4),2/5,1/2,0/0,0/1,0/0
2019 Savannah CH R64,L vs Muller,25% (4/16),50% (2/4),0/3,53% (8/15),63% (5/8),0/1,0/0,0/0,0/0,0/0
2019 Tallahassee CH R64,L vs Kwiatkowski,33% (3/9),67% (2/3),2/4,56% (5/9),0% (0/5),1/2,0/0,0/1,0/0,0/0
2019 Tallahassee CH Q1,W vs Haerteis,56% (5/9),80% (4/5),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2019 Sarasota CH Q1,L vs Khan,44% (4/9),0% (0/4),0/3,50% (4/8),25% (1/4),0/0,0/0,0/0,0/0,0/0
2019 M15 Rovinj R16,L vs Nagy,31% (4/13),75% (3/4),1/5,46% (6/13),0% (0/6),1/3,1/1,0/1,0/0,0/0
2019 M15 Rovinj R32,W vs Sabanov,43% (6/14),83% (5/6),2/4,50% (7/14),43% (3/7),3/5,2/2,0/0,1/1,0/0
2019 M15 Porec R16,W vs Biljesko,70% (7/10),86% (6/7),3/4,50% (5/10),20% (1/5),5/6,2/3,0/0,1/2,0/0
2019 M15 Porec R32,W vs Heller,38% (6/16),83% (5/6),1/5,53% (8/15),38% (3/8),3/5,1/1,2/2,1/1,1/1
2019 M25 Barnstaple SF,L vs Van Rijthoven,20% (2/10),0% (0/2),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2019 M25 Barnstaple QF,W vs Doumbia,56% (9/16),78% (7/9),2/4,38% (6/16),0% (0/6),3/7,1/3,1/2,0/1,1/1
2019 M25 Barnstaple R16,W vs Matusevich,27% (4/15),100% (4/4),0/2,27% (4/15),25% (1/4),3/4,1/1,4/5,0/0,3/3
2024 (1 matches),,33.3%,100.0%,-,44.4%,100.0%,100.0%,100.0%,-,100.0%,-
2023 (1 matches),,10.0%,0.0%,0.0%,30.0%,33.3%,-,-,100.0%,-,100.0%
2019 (27 matches),,35.4%,72.9%,25.8%,37.1%,30.6%,70.8%,85.2%,65.2%,76.9%,88.9%
2018 (8 matches),,40.4%,60.5%,19.0%,38.3%,27.8%,72.7%,80.0%,50.0%,66.7%,50.0%
2017 (2 matches),,37.9%,63.6%,14.3%,41.4%,25.0%,57.1%,100.0%,50.0%,100.0%,0.0%
Career (39 matches),,36.0%,69.4%,22.9%,37.6%,31.3%,71.2%,85.7%,62.5%,76.2%,73.3%
