Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,5,1,4,20.0%,3-8,27.3%,40-61,39.6%,1-0,100.0%,5,62.5%,17.3%,3.4%,2.8%,56.9%,64.0%,44.7%,55.7%,37.7%,46.1%,0.85,R16 (Tenerife 2)
2025,43,18,25,41.9%,42-62,40.4%,486-520,48.3%,2-10,16.7%,43,69.3%,28.5%,6.4%,4.5%,53.0%,69.4%,47.6%,59.1%,39.8%,49.4%,0.97,SF (2x)
2024,46,25,21,54.3%,53-49,52.0%,479-474,50.3%,6-6,50.0%,46,75.6%,24.6%,6.5%,4.1%,56.0%,68.5%,50.8%,60.7%,38.6%,49.9%,0.98,SF (4x)
2023,58,35,23,60.3%,80-58,58.0%,702-659,51.6%,18-5,78.3%,58,75.8%,26.6%,7.3%,4.9%,54.9%,70.7%,50.1%,61.4%,39.4%,50.5%,1.02,F (2x)
2022,29,14,15,48.3%,33-32,50.8%,319-328,49.3%,6-7,46.2%,28,71.7%,27.2%,5.4%,5.0%,55.9%,66.2%,50.1%,59.1%,40.5%,49.7%,0.99,F (Troyes)
2021,6,3,3,50.0%,7-8,46.7%,73-79,48.0%,2-1,66.7%,6,78.4%,17.3%,3.4%,5.5%,55.6%,69.0%,51.1%,61.1%,36.8%,49.3%,0.94,QF (Braunschweig)
2020,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,69.2%,14.3%,5.4%,4.1%,60.8%,62.2%,58.6%,60.8%,40.0%,47.7%,1.02,R64 (Koblenz )
2019,37,21,16,56.8%,44-42,51.2%,395-382,50.8%,4-4,50.0%,37,72.0%,30.2%,5.1%,5.8%,52.9%,67.6%,51.1%,59.9%,40.8%,50.2%,1.02,SF (Vicenza)
2018,14,5,9,35.7%,13-22,37.1%,152-186,45.0%,3-3,50.0%,14,68.1%,21.7%,5.5%,4.9%,51.4%,67.3%,47.5%,57.7%,37.3%,47.9%,0.88,R16 (5x)
2017,2,0,2,0.0%,1-4,20.0%,18-29,38.3%,0-0,-,2,65.2%,12.5%,4.3%,4.3%,47.2%,67.5%,45.3%,55.8%,37.6%,46.5%,0.85,R32 (2x)
Career,241,122,119,50.6%,277-287,49.1%,2675-2734,49.5%,42-36,53.8%,240,72.7%,26.3%,6.1%,4.8%,54.4%,68.6%,49.6%,60.0%,39.4%,49.7%,0.98,
