Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Madrid Q1,W vs Nava,12.9%,75.0%,13.0%,75.0%,28.8%,35.0%,33.3%,17.1%,22.2%,5.4%,50.0%,53,49
2023 Basel R32,L vs Stricker,12.1%,71.4%,15.0%,70.0%,6.0%,9.1%,0.0%,28.6%,28.6%,6.5%,18.2%,11,4
Career (2 matches),,12.5%,73.3%,14.1%,72.2%,18.3%,25.8%,10.0%,23.3%,25.0%,6.0%,31.6%,30,25
