Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,1,2,33.3%,2-4,33.3%,27-33,45.0%,0-0,-,1,80.0%,0.0%,8.5%,3.4%,69.5%,70.7%,44.4%,62.7%,23.0%,42.5%,0.62,
2025,3,1,2,33.3%,2-6,25.0%,26-48,35.1%,2-0,100.0%,1,41.7%,8.3%,1.1%,3.3%,46.7%,57.1%,33.3%,44.4%,27.9%,37.3%,0.50,
2024,6,3,3,50.0%,8-6,57.1%,73-64,53.3%,2-1,66.7%,6,86.4%,19.1%,4.8%,3.7%,59.1%,75.4%,50.5%,65.2%,35.1%,51.2%,1.01,
2023,5,2,3,40.0%,5-6,45.5%,52-58,47.3%,1-1,50.0%,2,64.7%,0.0%,4.1%,5.2%,53.6%,65.4%,46.7%,56.7%,29.2%,41.5%,0.67,
2022,2,1,1,50.0%,2-2,50.0%,21-17,55.3%,0-1,0.0%,0,,,,,,,,,,,,
2021,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,80.0%,0.0%,9.5%,6.3%,47.6%,86.7%,42.4%,63.5%,24.6%,45.0%,0.67,
2020,2,2,0,100.0%,4-0,100.0%,24-5,82.8%,0-0,-,2,100.0%,71.4%,8.6%,2.5%,53.1%,76.7%,71.1%,74.1%,56.7%,64.6%,2.19,
2019,2,2,0,100.0%,4-2,66.7%,29-27,51.8%,0-0,-,0,,,,,,,,,,,,
2018,5,4,1,80.0%,9-3,75.0%,68-51,57.1%,1-0,100.0%,5,86.9%,28.1%,5.3%,4.5%,53.8%,74.5%,58.8%,67.2%,40.4%,53.6%,1.23,
Career,29,16,13,55.2%,36-31,53.7%,328-315,51.0%,6-3,66.7%,18,82.2%,21.1%,5.3%,4.1%,55.7%,73.5%,52.0%,64.0%,36.4%,50.4%,1.01,
