Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Elena Likhovtseva [RUS],6,4,60.0%,1,0,1,0.0%,1994,2005,2,0.86,0.5%,6.5%,63.3%,50.8%,37.0%,45.7%,46.9%,34.8%,46.4%
10,Venus Williams [USA],1,9,10.0%,1,1,0,100.0%,1997,2005,1,0.62,0.0%,9.8%,73.2%,53.3%,27.3%,46.3%,33.3%,28.6%,100.0%
9,Silvija Talaja [CRO],7,2,77.8%,0,0,0,-,1999,2004,0,,,,,,,,,,
9,Henrieta Nagyova [SVK],4,5,44.4%,1,0,1,0.0%,1998,2004,1,1.29,0.0%,3.3%,81.7%,55.1%,63.6%,56.7%,55.9%,50.0%,66.7%
9,Magdalena Maleeva [BUL],4,5,44.4%,3,1,2,33.3%,1995,2003,0,,,,,,,,,,
9,Conchita Martinez [ESP],2,7,22.2%,0,0,0,-,1996,2003,0,,,,,,,,,,
9,Barbara Rittner [GER],4,5,44.4%,2,1,1,50.0%,1989,2002,0,,,,,,,,,,
9,Anke Huber [GER],3,6,33.3%,1,0,1,0.0%,1996,2001,0,,,,,,,,,,
8,Patty Schnyder [SUI],4,4,50.0%,4,2,2,50.0%,1996,2005,0,,,,,,,,,,
8,Lindsay Davenport [USA],1,7,12.5%,1,1,0,100.0%,1999,2005,0,,,,,,,,,,
8,Denisa Chladkova [CZE],4,4,50.0%,1,0,1,0.0%,1998,2005,0,,,,,,,,,,
8,Lisa Raymond [USA],3,5,37.5%,2,1,1,50.0%,1996,2004,0,,,,,,,,,,
8,Maria Sanchez Lorenzo [ESP],7,1,87.5%,1,1,0,100.0%,1998,2004,1,1.27,0.0%,4.9%,72.1%,61.4%,47.1%,57.4%,54.0%,66.7%,31.6%
7,Amelie Mauresmo [FRA],0,7,0.0%,1,0,1,0.0%,1998,2005,2,0.69,1.3%,1.3%,71.3%,57.9%,60.9%,58.8%,28.6%,81.8%,0
7,Francesca Schiavone [ITA],4,3,57.1%,4,3,1,75.0%,2000,2005,0,,,,,,,,,,
