Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1998 Filderstadt R32,L vs Williams,0.0%,-,11.4%,50.0%,16.6%,21.6%,50.0%,3.8%,15.4%,1.5%,40.0%,12,-2
Career (1 matches),,0.0%,-,11.4%,50.0%,16.6%,21.6%,50.0%,3.8%,15.4%,1.5%,40.0%,12,-2
