Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2008,4,0,4,0.0%,0-9,0.0%,24-56,30.0%,0-0,-,4,57.9%,4.8%,5.4%,4.2%,53.5%,66.9%,39.7%,54.2%,22.3%,39.8%,0.49,R32 (Costa Do Sauipe)
2007,8,1,7,12.5%,3-14,17.6%,69-95,42.1%,0-3,0.0%,6,71.7%,15.0%,12.6%,2.4%,59.3%,73.5%,42.6%,60.9%,34.4%,47.8%,0.88,R16 (Costa Do Sauipe)
2006,1,0,1,0.0%,1-2,33.3%,13-15,46.4%,0-0,-,1,85.7%,7.1%,10.1%,3.8%,53.2%,76.2%,54.1%,65.8%,33.0%,48.2%,0.96,R32 (Costa Do Sauipe)
2005,16,6,10,37.5%,17-22,43.6%,168-178,48.6%,1-3,25.0%,12,68.2%,15.2%,8.4%,4.6%,51.5%,69.7%,45.5%,58.0%,33.5%,46.2%,0.80,R16 (Valencia)
2004,36,23,13,63.9%,58-41,58.6%,527-476,52.5%,9-8,52.9%,35,79.0%,26.2%,9.4%,3.2%,55.4%,73.6%,50.2%,63.2%,38.6%,50.9%,1.05,W (Costa Do Sauipe)
2003,63,42,21,66.7%,99-63,61.1%,881-765,53.5%,24-15,61.5%,57,84.0%,24.2%,10.5%,2.6%,55.5%,76.2%,52.4%,65.6%,38.2%,51.9%,1.11,W (2x)
2002,39,25,14,64.1%,65-40,61.9%,576-498,53.6%,13-12,52.0%,38,85.0%,21.9%,10.4%,2.0%,56.4%,76.5%,52.7%,66.1%,36.5%,51.3%,1.08,W (Costa Do Sauipe)
2001,78,60,18,76.9%,147-66,69.0%,1171-906,56.4%,19-20,48.7%,73,86.6%,26.2%,11.5%,2.7%,55.8%,76.8%,54.9%,67.1%,38.9%,52.7%,1.18,W (6x)
2000,86,64,22,74.4%,150-75,66.7%,1247-1019,55.0%,27-23,54.0%,75,85.8%,24.8%,11.9%,2.8%,53.7%,78.3%,53.7%,66.9%,38.7%,52.5%,1.17,W (5x)
1999,75,50,25,66.7%,127-65,66.1%,1031-857,54.6%,10-14,41.7%,69,82.3%,27.0%,11.0%,3.1%,53.1%,78.8%,50.4%,65.5%,39.0%,52.2%,1.13,W (2x)
1998,66,41,25,62.1%,99-72,57.9%,894-809,52.5%,15-12,55.6%,62,81.4%,23.7%,9.7%,3.5%,54.5%,75.6%,50.0%,64.0%,37.9%,51.1%,1.05,W (2x)
1997,61,36,25,59.0%,94-74,56.0%,852-778,52.3%,12-20,37.5%,56,79.9%,24.4%,10.1%,3.9%,54.1%,75.5%,50.7%,64.1%,38.9%,51.2%,1.08,W (Roland Garros)
1996,22,12,10,54.5%,25-30,45.5%,266-274,49.3%,5-6,45.5%,18,73.7%,20.2%,4.6%,3.7%,54.0%,69.7%,50.8%,61.0%,36.2%,48.2%,0.93,QF (2x)
Career,555,360,195,64.9%,885-573,60.7%,7719-6726,53.4%,135-136,49.8%,506,82.4%,24.3%,10.4%,3.0%,54.6%,76.2%,51.7%,65.1%,38.1%,51.5%,1.09,
