Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2007 Las Vegas RR,L vs Becker,15,19,0.8,14.6%,18.4%,11,18,0.6,12.9%,21.2%,7.1%,4.7%,1.6,24.3%,15.5%
2004 Roland Garros QF,L vs Nalbandian,50,59,0.8,19.7%,23.2%,41,56,0.7,17.8%,24.3%,11.3%,6.1%,0.9,15.7%,17.3%
2004 Roland Garros R32,W vs Federer,22,31,0.7,11.8%,16.7%,17,31,0.5,10.1%,18.3%,5.3%,4.7%,0.7,17.2%,23.1%
2003 Roland Garros R32,W vs Gaudio,47,47,1.0,17.5%,17.5%,36,45,0.8,14.8%,18.5%,8.6%,5.8%,0.9,19.0%,21.6%
2003 Indian Wells Masters F,L vs Hewitt,10,31,0.3,11.1%,34.4%,8,30,0.3,9.5%,35.7%,4.8%,4.8%,1.3,18.9%,14.4%
2003 Indian Wells Masters SF,W vs Schuettler,34,27,1.3,21.3%,16.9%,25,27,0.9,17.0%,18.4%,10.9%,5.4%,0.6,12.5%,19.4%
2002 Lyon QF,W vs Safin,34,20,1.7,17.7%,10.4%,20,18,1.1,12.9%,11.6%,9.7%,1.9%,1.6,21.4%,13.5%
2002 Costa Do Sauipe F,W vs Coria,44,50,0.9,16.8%,19.1%,41,47,0.9,17.2%,19.7%,9.7%,6.7%,1.1,15.3%,14.1%
2002 US Open R64,W vs Safin,46,22,2.1,23.0%,11.0%,33,19,1.7,19.6%,11.3%,7.7%,6.5%,0.9,17.5%,20.5%
2002 Roland Garros R32,W vs Gonzalez,40,22,1.8,17.4%,9.6%,22,18,1.2,11.6%,9.5%,5.3%,5.3%,1.4,29.6%,21.7%
2002 Hamburg Masters QF,L vs Federer,25,34,0.7,16.8%,22.8%,21,32,0.7,15.9%,24.2%,9.1%,6.8%,1.0,18.1%,18.8%
2002 Hamburg Masters R16,W vs Canas,24,27,0.9,17.8%,20.0%,22,25,0.9,17.7%,20.2%,12.1%,4.8%,0.6,11.9%,18.5%
2002 Hamburg Masters R32,W vs Pavel,41,22,1.9,31.1%,16.7%,32,22,1.5,26.7%,18.3%,10.8%,13.3%,1.4,17.4%,12.9%
2001 Masters Cup RR,L vs Ivanisevic,34,21,1.6,16.7%,10.3%,23,15,1.5,15.4%,10.1%,6.0%,7.4%,1.9,27.6%,14.8%
2001 US Open QF,L vs Kafelnikov,16,26,0.6,11.9%,19.3%,14,26,0.5,11.2%,20.8%,5.6%,5.6%,1.3,17.0%,13.3%
2001 US Open R32,W vs Mirnyi,106,22,4.8,28.8%,6.0%,74,21,3.5,24.0%,6.8%,9.7%,12.7%,2.3,21.5%,9.5%
2001 Cincinnati Masters F,W vs Rafter,23,6,3.8,35.4%,9.2%,15,5,3.0,28.3%,9.4%,9.4%,15.1%,2.0,15.4%,7.7%
2001 Cincinnati Masters SF,W vs Henman,33,24,1.4,20.0%,14.5%,25,22,1.1,17.2%,15.2%,9.0%,8.3%,0.9,17.0%,18.2%
2001 Cincinnati Masters QF,W vs Kafelnikov,32,15,2.1,23.4%,10.9%,18,12,1.5,16.4%,10.9%,6.4%,10.0%,1.0,16.8%,17.5%
2001 Cincinnati Masters R16,W vs Ivanisevic,18,5,3.6,22.5%,6.3%,8,5,1.6,13.6%,8.5%,3.4%,10.2%,0.5,15.0%,28.7%
Career (74 matches),,2762,2363,1.2,19.9%,17.0%,2045,2194,0.9,16.7%,17.9%,9.3%,6.7%,1.0,17.4%,16.8%
