Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2004 Roland Garros QF,L vs Nalbandian,0.97,0.87,49.2,2.6,5.8%,55.1%,7.8%,56.3%,38.1%,41.4%
2004 Roland Garros R32,W vs Federer,1.28,1.57,29.1,2.0,4.3%,70.2%,6.8%,65.9%,42.0%,35.6%
2003 Indian Wells F,L vs Hewitt,0.95,0.44,35.1,2.0,8.0%,36.0%,0.0%,56.0%,30.0%,20.0%
2003 Indian Wells SF,W vs Schuettler,1.00,1.37,51.3,2.5,14.6%,68.3%,7.9%,63.2%,52.4%,41.0%
2002 Lyon QF,W vs Safin,1.35,1.07,70.4,2.9,14.8%,75.9%,12.8%,68.1%,16.7%,27.9%
2002 Costa Do Sauipe F,W vs Coria,1.04,1.16,75.4,7.6,3.0%,70.1%,1.6%,60.3%,42.0%,34.9%
2002 US Open R64,W vs Safin,1.18,1.53,32.3,2.0,7.8%,68.6%,19.6%,76.1%,32.1%,40.0%
2002 Hamburg QF,L vs Federer,0.93,0.80,61.0,2.5,10.0%,52.5%,0.0%,52.5%,48.6%,32.4%
2002 Hamburg R16,W vs Canas,1.14,1.46,48.8,2.2,5.6%,61.1%,0.0%,71.9%,45.7%,40.6%
2002 Hamburg R32,W vs Pavel,1.05,1.40,60.7,2.6,22.2%,77.8%,2.9%,58.8%,43.8%,40.0%
2001 Masters Cup RR,L vs Ivanisevic,0.94,0.94,72.7,2.9,18.4%,75.5%,4.8%,57.1%,43.1%,22.2%
2001 US Open R32,W vs Mirnyi,1.11,1.34,43.5,8.3,19.1%,81.9%,16.7%,67.9%,31.4%,28.1%
2001 Cincinnati SF,W vs Henman,1.17,1.30,66.4,2.1,14.6%,70.7%,5.4%,64.9%,41.3%,29.3%
2001 Cincinnati R16,W vs Ivanisevic,1.07,4.44,31.2,2.1,50.0%,94.4%,7.1%,78.6%,52.0%,52.2%
2001 Los Angeles SF,L vs Agassi,1.04,0.78,57.6,4.7,4.1%,55.1%,4.3%,67.4%,32.6%,25.6%
2001 Stuttgart F,W vs Canas,1.45,1.63,27.0,2.1,13.6%,57.6%,7.0%,66.7%,32.5%,54.3%
2001 Roland Garros F,W vs Corretja,0.99,1.29,41.0,5.0,9.4%,57.8%,6.8%,67.8%,49.2%,48.3%
2001 Roland Garros SF,W vs Ferrero,1.05,1.33,39.8,2.7,11.5%,69.2%,8.3%,58.3%,51.9%,39.2%
2001 Rome F,L vs Ferrero,0.92,0.77,39.5,5.8,9.5%,63.5%,11.9%,56.7%,38.7%,27.3%
2001 Rome SF,W vs Vinciguerra,1.40,2.09,31.2,2.1,27.6%,82.8%,19.2%,57.7%,40.6%,46.7%
2004 (2 matches),,1.10,1.11,40.7,2.3,5.2%,61.2%,7.4%,60.2%,39.8%,38.8%
2003 (2 matches),,0.98,0.93,45.5,2.2,12.1%,56.1%,4.8%,60.3%,45.2%,33.9%
2002 (6 matches),,1.12,1.22,59.3,2.7,9.9%,68.3%,6.5%,64.5%,37.1%,35.7%
2001 (14 matches),,1.09,1.26,45.9,2.8,13.8%,69.3%,8.0%,64.3%,39.5%,37.0%
2000 (18 matches),,1.07,1.12,53.5,2.8,12.5%,66.7%,10.5%,63.5%,32.7%,41.1%
Career (56 matches),,1.06,1.12,51.4,2.7,12.4%,66.5%,8.5%,63.2%,36.6%,37.7%
