Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2004 Roland Garros QF,L vs Nalbandian,47% (9/19),67% (6/9),2/6,40% (8/20),0% (0/8),4/6,1/3,0/1,0/0,0/0
2004 Roland Garros R32,W vs Federer,33% (5/15),80% (4/5),1/1,7% (1/15),0% (0/1),3/4,3/3,0/0,1/1,0/0
2003 Indian Wells F,L vs Hewitt,14% (1/7),0% (0/1),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/1
2003 Indian Wells SF,W vs Schuettler,38% (5/13),100% (5/5),1/2,42% (5/12),60% (3/5),3/4,1/1,1/1,0/0,0/0
2002 Lyon QF,W vs Safin,12% (2/17),50% (1/2),0/1,12% (2/17),50% (1/2),0/0,0/0,1/1,0/0,0/0
2002 Costa Do Sauipe F,W vs Coria,39% (7/18),57% (4/7),1/3,28% (5/18),40% (2/5),3/4,1/1,3/3,0/0,3/3
2002 US Open R64,W vs Safin,31% (5/16),60% (3/5),0/0,6% (1/16),100% (1/1),3/3,3/3,1/1,1/1,0/0
2002 Hamburg QF,L vs Federer,40% (4/10),75% (3/4),1/5,64% (7/11),14% (1/7),3/3,1/1,0/1,0/0,0/1
2002 Hamburg R16,W vs Canas,60% (6/10),67% (4/6),0/1,20% (2/10),50% (1/2),2/2,0/1,0/0,0/0,0/0
2002 Hamburg R32,W vs Pavel,40% (4/10),75% (3/4),2/2,27% (3/11),33% (1/3),3/3,1/1,2/2,0/0,0/0
2001 Masters Cup RR,L vs Ivanisevic,20% (3/15),0% (0/3),0/2,27% (4/15),25% (1/4),0/0,0/0,3/4,0/0,3/3
2001 US Open R32,W vs Mirnyi,25% (7/28),29% (2/7),0/1,7% (2/28),50% (1/2),1/1,0/0,4/4,0/0,2/2
2001 Cincinnati SF,W vs Henman,29% (4/14),75% (3/4),0/3,31% (4/13),25% (1/4),2/3,1/1,0/0,0/0,0/0
2001 Cincinnati R16,W vs Ivanisevic,63% (5/8),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2001 Los Angeles SF,L vs Agassi,20% (3/15),33% (1/3),0/3,33% (5/15),20% (1/5),0/1,0/0,1/2,0/0,0/1
2001 Stuttgart F,W vs Canas,38% (5/13),100% (5/5),0/1,29% (4/14),75% (3/4),4/5,3/3,0/0,1/1,0/0
2001 Roland Garros F,W vs Corretja,47% (9/19),100% (9/9),2/3,37% (7/19),57% (4/7),6/6,0/0,2/2,0/0,0/0
2001 Roland Garros SF,W vs Ferrero,57% (8/14),63% (5/8),1/2,47% (7/15),71% (5/7),2/3,1/1,0/0,1/1,0/0
2001 Rome F,L vs Ferrero,24% (5/21),80% (4/5),0/6,48% (10/21),40% (4/10),2/3,1/2,1/1,0/0,0/0
2001 Rome SF,W vs Vinciguerra,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2004 (2 matches),,41.2%,71.4%,42.9%,25.7%,0.0%,70.0%,66.7%,0.0%,100.0%,-
2003 (2 matches),,30.0%,83.3%,16.7%,57.9%,36.4%,75.0%,100.0%,50.0%,-,0.0%
2002 (6 matches),,34.6%,64.3%,33.3%,24.1%,35.0%,93.3%,85.7%,87.5%,100.0%,75.0%
2001 (14 matches),,36.0%,71.4%,22.2%,27.2%,48.3%,82.2%,88.9%,78.6%,83.3%,83.3%
2000 (18 matches),,32.4%,66.3%,22.9%,27.3%,46.4%,85.4%,92.9%,90.5%,85.7%,80.0%
Career (56 matches),,33.4%,69.5%,21.4%,29.5%,44.4%,84.5%,84.1%,81.9%,85.0%,78.3%
