Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2004 Roland Garros QF,L vs Nalbandian,57% (12/21),46% (6/13),1/5,0/0,47% (7/15),1/4,0/1,71% (5/7),14% (1/7)
2004 Roland Garros R32,W vs Federer,67% (14/21),33% (4/12),3/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2003 Indian Wells F,L vs Hewitt,100% (2/2),0% (0/2),0/0,0/0,62% (8/13),2/4,2/3,- (0/0),- (0/0)
2003 Indian Wells SF,W vs Schuettler,63% (10/16),56% (5/9),2/6,1/3,60% (3/5),1/2,0/0,- (0/0),- (0/0)
2002 Lyon QF,W vs Safin,67% (16/24),50% (1/2),2/2,1/1,50% (1/2),0/1,0/0,100% (5/5),40% (2/5)
2002 Costa Do Sauipe F,W vs Coria,50% (15/30),44% (4/9),2/2,1/1,63% (5/8),1/2,1/1,89% (8/9),27% (3/11)
2002 US Open R64,W vs Safin,64% (16/25),43% (3/7),3/5,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2002 Hamburg QF,L vs Federer,56% (5/9),25% (3/12),1/1,0/0,60% (9/15),1/3,1/2,- (0/0),- (0/0)
2002 Hamburg R16,W vs Canas,60% (9/15),36% (4/11),2/5,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2002 Hamburg R32,W vs Pavel,82% (9/11),75% (3/4),2/2,1/1,78% (7/9),5/5,0/0,67% (4/6),50% (3/6)
2001 Masters Cup RR,L vs Ivanisevic,75% (12/16),0% (0/10),1/1,0/0,50% (3/6),0/2,0/1,100% (4/4),60% (3/5)
2001 US Open R32,W vs Mirnyi,63% (27/43),17% (2/12),3/12,1/1,67% (2/3),4/6,0/0,94% (15/16),24% (4/17)
2001 Cincinnati SF,W vs Henman,77% (10/13),43% (3/7),2/4,1/2,40% (2/5),0/1,0/0,80% (4/5),50% (3/6)
2001 Cincinnati R16,W vs Ivanisevic,100% (7/7),56% (5/9),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2001 Los Angeles SF,L vs Agassi,65% (11/17),20% (1/5),1/2,0/0,56% (5/9),2/4,2/3,60% (3/5),80% (4/5)
2001 Stuttgart F,W vs Canas,54% (13/24),83% (5/6),3/5,1/2,92% (11/12),0/0,0/0,- (0/0),- (0/0)
2001 Roland Garros F,W vs Corretja,62% (16/26),53% (9/17),3/8,1/4,63% (5/8),0/1,0/0,20% (1/5),40% (2/5)
2001 Roland Garros SF,W vs Ferrero,81% (13/16),28% (5/18),3/4,1/2,87% (13/15),0/0,0/0,- (0/0),- (0/0)
2001 Rome F,L vs Ferrero,68% (15/22),44% (4/9),2/6,0/0,60% (9/15),1/4,0/1,- (0/0),- (0/0)
2001 Rome SF,W vs Vinciguerra,64% (9/14),43% (3/7),2/5,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2004 (2 matches),,61.9%,40.0%,50.0%,100.0%,47.1%,25.0%,0.0%,71.4%,14.3%
2003 (2 matches),,66.7%,45.5%,33.3%,33.3%,61.1%,50.0%,66.7%,-,-
2002 (6 matches),,61.4%,40.0%,70.6%,100.0%,67.5%,63.6%,66.7%,85.0%,36.4%
2001 (14 matches),,67.8%,40.1%,47.0%,47.6%,68.1%,39.1%,33.3%,77.1%,42.1%
2000 (18 matches),,67.7%,42.3%,49.2%,63.2%,68.6%,62.3%,68.4%,59.0%,39.7%
Career (56 matches),,64.5%,41.5%,50.2%,62.1%,68.0%,52.5%,48.7%,65.5%,36.5%
