Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Ivonne Cavalle Reimers [ESP],1,5,16.7%,2,1,1,50.0%,2014,2023,0,,,,,,,,,,
4,Valentina Ryser [SUI],2,2,50.0%,3,3,0,100.0%,2023,2025,1,0.99,1.6%,6.4%,52.8%,68.2%,45.8%,57.6%,42.2%,53.8%,38.5%
3,Maria Toma [ROU],2,1,66.7%,2,1,1,50.0%,2022,2025,1,0.84,3.3%,6.6%,61.5%,58.9%,40.0%,51.6%,40.6%,58.3%,60.0%
3,Judith Perello Saavedra [ESP],1,2,33.3%,0,0,0,-,2022,2025,1,1.13,0.0%,2.6%,61.5%,70.8%,53.3%,64.1%,40.4%,75.0%,42.9%
3,Ana Giraldi Requena [ESP],2,1,66.7%,0,0,0,-,2018,2024,0,,,,,,,,,,
3,Lamis Alhussein Abdel Aziz [EGY],1,2,33.3%,0,0,0,-,2019,2024,0,,,,,,,,,,
3,Yasmine Mansouri [FRA],1,2,33.3%,0,0,0,-,2022,2024,0,,,,,,,,,,
3,Lucia Marzal Martinez [ESP],1,2,33.3%,0,0,0,-,2016,2020,0,,,,,,,,,,
3,Alba Carrillo Marin [ESP],1,2,33.3%,2,1,1,50.0%,2014,2020,0,,,,,,,,,,
2,Celia Anson Sanchez [ESP],2,0,100.0%,0,0,0,-,2025,2025,2,1.40,2.5%,6.8%,53.4%,73.0%,56.4%,65.3%,48.7%,83.3%,47.1%
2,Arianna Zucchini [ITA],1,1,50.0%,1,1,0,100.0%,2022,2025,1,1.21,0.0%,1.6%,68.9%,61.9%,68.4%,63.9%,43.8%,33.3%,57.1%
2,Marie Weckerle [LUX],1,1,50.0%,0,0,0,-,2024,2025,1,0.93,1.1%,4.3%,67.4%,46.8%,33.3%,42.4%,53.3%,50.0%,90.0%
2,Laia Petretic [FRA],1,1,50.0%,0,0,0,-,2024,2025,1,0.81,0.0%,0.0%,67.3%,56.8%,38.9%,50.9%,39.7%,44.4%,22.2%
2,Elina Nepliy [RUS],2,0,100.0%,1,1,0,100.0%,2020,2025,1,1.06,0.0%,1.2%,69.4%,57.6%,46.2%,54.1%,48.6%,55.6%,29.4%
2,Alba Rey Garcia [ESP],1,1,50.0%,0,0,0,-,2021,2025,1,0.68,0.0%,4.2%,68.8%,42.4%,33.3%,39.6%,40.9%,25.0%,18.2%
