Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,2,1,1,50.0%,2-2,50.0%,19-20,48.7%,1-1,50.0%,1,55.6%,11.1%,0.0%,6.9%,67.2%,51.3%,36.8%,46.6%,30.9%,38.9%,0.58,
2012,15,6,9,40.0%,12-20,37.5%,124-157,44.1%,1-1,50.0%,11,-,-,1.6%,5.7%,64.2%,53.2%,43.9%,49.9%,43.0%,46.6%,0.86,QF (Pattaya)
2011,14,4,10,28.6%,8-20,28.6%,106-150,41.4%,0-0,-,14,-,-,1.3%,6.0%,64.6%,57.6%,44.0%,52.8%,40.8%,46.6%,0.86,QF (Osaka)
2010,26,17,9,65.4%,35-23,60.3%,300-243,55.2%,2-2,50.0%,22,-,-,1.4%,4.2%,68.1%,58.8%,49.9%,56.0%,47.5%,51.8%,1.08,W (Osaka)
2009,25,12,13,48.0%,28-28,50.0%,268-265,50.3%,2-1,66.7%,20,-,-,1.1%,4.8%,65.8%,60.5%,45.2%,55.2%,43.4%,49.3%,0.97,W ('s-Hertogenbosch)
2008,38,20,18,52.6%,46-41,52.9%,393-397,49.7%,5-1,83.3%,30,-,-,1.5%,4.2%,62.4%,62.0%,47.2%,56.4%,43.0%,50.0%,0.99,W ('s-Hertogenbosch)
2007,31,12,19,38.7%,26-42,38.2%,284-347,45.0%,2-1,66.7%,21,-,-,2.2%,6.1%,59.7%,57.5%,41.9%,51.2%,41.7%,46.4%,0.85,R16 (5x)
2006,16,9,7,56.3%,20-17,54.1%,185-160,53.6%,1-3,25.0%,3,-,-,2.3%,3.3%,62.0%,60.6%,48.1%,55.9%,42.2%,48.7%,0.96,F (Bangkok)
2005,27,9,18,33.3%,20-38,34.5%,211-272,43.7%,0-2,0.0%,9,-,-,3.3%,6.5%,58.4%,59.1%,44.1%,52.9%,47.7%,50.4%,1.01,QF (Birmingham)
2004,50,25,25,50.0%,56-53,51.4%,513-473,52.0%,3-4,42.9%,4,-,-,2.8%,6.3%,60.2%,53.8%,38.1%,47.5%,40.3%,44.2%,0.77,SF (2x)
2003,55,32,23,58.2%,73-53,57.9%,614-547,52.9%,6-5,54.5%,6,-,-,3.8%,5.7%,58.5%,62.4%,49.2%,56.9%,42.1%,49.4%,0.98,W (Hyderabad)
2002,59,32,27,54.2%,74-69,51.7%,649-652,49.9%,7-7,50.0%,0,,,,,,,,,,,,F (2x)
2001,45,24,21,53.3%,55-50,52.4%,503-487,50.8%,7-6,53.8%,0,,,,,,,,,,,,F (Japan Open)
2000,54,35,19,64.8%,74-45,62.2%,591-500,54.2%,6-7,46.2%,0,,,,,,,,,,,,F (Birmingham)
1999,21,8,13,38.1%,17-28,37.8%,192-222,46.4%,3-2,60.0%,0,,,,,,,,,,,,QF (Kuala Lumpur)
1998,45,23,22,51.1%,48-46,51.1%,424-411,50.8%,3-7,30.0%,0,,,,,,,,,,,,SF (Tokyo)
1997,34,15,19,44.1%,33-40,45.2%,302-345,46.7%,3-2,60.0%,0,,,,,,,,,,,,R16 (5x)
1996,37,29,8,78.4%,55-19,74.3%,390-272,58.9%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
1995,11,4,7,36.4%,8-15,34.8%,88-112,44.0%,2-2,50.0%,0,,,,,,,,,,,,
1994,6,4,2,66.7%,7-6,53.8%,60-62,49.2%,0-1,0.0%,0,,,,,,,,,,,,R16 (Pattaya)
1993,4,1,3,25.0%,3-5,37.5%,32-44,42.1%,2-1,66.7%,0,,,,,,,,,,,,
Career,615,322,293,52.4%,700-660,51.5%,6248-6138,50.4%,61-59,50.8%,141,55.6%,11.1%,1.7%,5.1%,63.4%,59.0%,45.5%,54.1%,43.5%,48.8%,0.95,
