Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2008 Wimbledon QF,L vs Williams,10.3%,13.2%,48.1%,8.5%,12.8%,48.8%,19.2%,23.8%,40.0%,21.4%,21.4%,45.5%,0.0%,11.1%,-,54
Career (1 matches),,10.3%,13.2%,48.1%,8.5%,12.8%,48.8%,19.2%,23.8%,40.0%,21.4%,21.4%,45.5%,0.0%,11.1%,-,54
