Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2014 Noto 25K R16,W vs Miyazaki,0.99,1.97,39.3,2.4,0.0%,75.0%,0.0%,61.9%,63.6%,60.0%
2013 Toyota 75K R32,L vs Hozumi,0.83,0.77,52.0,2.5,2.5%,67.5%,0.0%,63.6%,29.3%,34.2%
2013 Birmingham Q1,L vs Kudryavtseva,0.90,0.88,70.8,23.8,0.0%,64.0%,0.0%,61.9%,34.5%,37.7%
2013 Monterrey Q1,L vs Dabrowski,0.91,0.61,37.7,2.0,0.0%,37.9%,3.6%,39.3%,36.4%,47.4%
2013 Australian Open Q1,L vs Buyukakcay,1.14,1.02,104.3,1000.0,-,50.9%,-,61.5%,37.7%,41.4%
2012 Dubai 75K R16,L vs Bratchikova,0.94,0.82,64.7,2.8,-,51.9%,-,55.1%,40.0%,41.0%
2012 Dubai 75K R32,W vs Luangnam,0.95,1.43,58.7,2.7,-,64.0%,-,64.0%,48.3%,60.7%
2012 Toyota 75K SF,L vs Voegele,0.89,0.71,49.8,2.1,-,54.5%,-,45.2%,43.8%,35.5%
2012 Toyota 75K QF,W vs Dellacqua,1.20,1.22,58.6,5.2,-,70.4%,-,46.9%,40.0%,43.2%
2012 Pune SF,L vs Date Krumm,0.87,0.87,72.2,2.4,3.9%,47.1%,0.0%,59.1%,38.6%,57.4%
2012 Pune QF,W vs Vekic,1.18,1.42,50.1,2.8,5.6%,52.8%,0.0%,57.1%,50.0%,59.3%
2012 Pune R16,W vs Buyukakcay,1.16,1.18,67.3,4.9,0.0%,64.6%,2.2%,43.5%,42.6%,51.1%
2012 Pune R32,W vs Chan,1.06,1.18,59.5,2.2,-,51.0%,-,56.8%,53.7%,49.0%
2012 Osaka R32,W vs Shvedova,1.43,1.81,36.2,2.0,6.5%,83.9%,3.4%,51.7%,34.8%,47.1%
2012 Baku R32,W vs Flink,1.00,1.16,56.3,4.4,0.0%,55.0%,0.0%,44.1%,52.3%,64.1%
2012 Wimbledon R128,L vs Tatishvili,0.89,0.56,38.1,2.1,-,56.7%,-,48.1%,36.7%,22.2%
2012 Roland Garros R128,L vs Suarez Navarro,1.02,0.60,42.4,2.0,-,33.3%,-,15.8%,44.4%,44.0%
2012 Pattaya QF,L vs Kirilenko,0.93,0.68,46.0,3.6,-,55.3%,-,41.7%,35.5%,40.7%
2012 Pattaya R16,W vs Chang,1.26,1.36,60.5,3.6,-,63.2%,-,40.0%,35.5%,69.0%
2012 Australian Open R128,L vs Makarova,1.05,0.76,46.9,2.1,-,48.7%,-,38.9%,35.5%,46.2%
2014 (1 matches),,0.99,1.97,39.3,2.4,0.0%,75.0%,0.0%,61.9%,63.6%,60.0%
2013 (4 matches),,0.96,0.83,73.0,4.3,0.8%,56.3%,1.0%,58.1%,34.6%,39.3%
2012 (15 matches),,1.05,1.02,55.9,2.7,2.9%,57.1%,1.1%,48.2%,42.6%,49.4%
2011 (4 matches),,0.90,0.88,57.3,2.3,-,62.2%,-,53.7%,37.0%,44.5%
Career (24 matches),,1.01,0.97,59.0,2.8,2.0%,58.2%,1.0%,51.2%,40.6%,46.8%
