Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2012 Australian Open R128,L vs Makarova,81.0,,,,,94,,,,,,,68
2011 Australian Open R128,L vs Sharapova,85.0,88.0,5.0,,,97,80,80.2,2.4,,,85,75
Career (2 matches),,82.7,88.0,5.0,,,97,80,80.2,2.4,,,85,68
