Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Palermo F,L vs Teichmann,50% (6/12),67% (4/6),2/4,64% (7/11),29% (2/7),1/3,0/0,1/2,0/0,1/1
2019 Palermo R32,W vs Gorgodze,88% (7/8),100% (7/7),1/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2019 Wimbledon R128,W vs Minella,50% (4/8),100% (4/4),1/1,22% (2/9),50% (1/2),3/4,2/2,0/0,1/1,0/0
2019 Eastbourne QF,W vs Sabalenka,33% (5/15),80% (4/5),0/3,36% (5/14),40% (2/5),3/3,1/1,0/0,0/0,0/0
2019 S-Hertogenbosch F,L vs Riske Amritraj,47% (7/15),71% (5/7),0/2,40% (6/15),50% (3/6),4/4,0/0,1/2,0/0,1/2
2019 S-Hertogenbosch R32,W vs Larsson,50% (6/12),100% (6/6),3/3,31% (4/13),25% (1/4),3/4,1/2,0/0,1/1,0/0
2019 Roland Garros R128,W vs Parmentier,56% (5/9),40% (2/5),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2019 Rome R32,W vs Anisimova,47% (9/19),100% (9/9),3/6,44% (8/18),25% (2/8),4/8,2/3,0/0,1/1,0/0
2019 Madrid F,W vs Halep,44% (7/16),86% (6/7),3/3,31% (5/16),0% (0/5),3/6,2/4,0/0,1/2,0/0
2019 Madrid SF,W vs Stephens,45% (5/11),80% (4/5),1/1,27% (3/11),67% (2/3),4/4,2/2,2/2,1/1,0/0
2019 Madrid QF,W vs Kvitova,78% (7/9),71% (5/7),1/1,38% (3/8),67% (2/3),4/4,1/1,0/0,0/0,0/0
2019 Madrid R16,W vs Sevastova,88% (7/8),71% (5/7),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2019 Madrid R32,W vs Ostapenko,56% (5/9),80% (4/5),2/2,30% (3/10),33% (1/3),3/3,1/1,0/0,1/1,0/0
2019 Madrid R64,W vs Siniakova,63% (5/8),100% (5/5),2/2,22% (2/9),0% (0/2),4/5,2/2,0/0,1/1,0/0
2019 Stuttgart SF,L vs Kvitova,29% (4/14),75% (3/4),2/4,43% (6/14),33% (2/6),2/3,1/1,3/3,0/0,1/1
2019 Stuttgart QF,W vs Kerber,44% (4/9),50% (2/4),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2019 Stuttgart R16,W vs Bencic,43% (6/14),50% (3/6),1/2,20% (3/15),33% (1/3),3/3,2/2,0/0,1/1,0/0
2019 Stuttgart R32,W vs Friedsam,50% (5/10),60% (3/5),0/0,10% (1/10),100% (1/1),3/3,2/2,1/1,1/1,0/0
2019 Charleston R16,L vs Sakkari,60% (6/10),67% (4/6),2/5,55% (6/11),0% (0/6),1/4,0/1,1/2,0/0,0/1
2019 Charleston R32,W vs Trevisan,88% (7/8),86% (6/7),1/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2019 (40 matches),,49.0%,75.0%,37.1%,31.6%,29.9%,76.8%,78.0%,70.6%,88.2%,61.5%
2018 (65 matches),,53.3%,79.9%,45.0%,39.9%,26.9%,72.0%,67.1%,64.2%,59.5%,53.3%
2017 (53 matches),,48.5%,79.7%,34.2%,42.7%,27.7%,68.9%,63.8%,57.4%,81.3%,47.1%
2016 (64 matches),,52.2%,78.3%,43.2%,39.0%,32.6%,72.1%,69.6%,58.7%,75.8%,50.0%
2015 (40 matches),,49.9%,78.4%,32.2%,43.2%,27.5%,74.3%,66.7%,60.5%,70.6%,38.5%
Career (339 matches),,50.8%,77.7%,38.6%,41.2%,27.1%,71.7%,68.9%,62.9%,72.9%,52.4%
