Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Palermo F,L vs Teichmann,1.01,0.81,29.4,2.1,-,56.4%,-,34.3%,45.2%,41.0%
2019 Palermo R32,W vs Gorgodze,1.09,1.78,39.0,2.1,-,65.0%,-,64.7%,58.1%,56.7%
2019 Wimbledon R128,W vs Minella,1.09,1.64,47.6,2.1,-,71.4%,-,64.0%,51.9%,44.0%
2019 Eastbourne QF,W vs Sabalenka,1.17,1.19,66.3,2.2,-,66.0%,-,55.8%,34.0%,45.5%
2019 S-Hertogenbosch F,L vs Riske Amritraj,0.80,0.86,75.4,20.3,-,64.0%,-,63.0%,42.0%,35.6%
2019 S-Hertogenbosch R32,W vs Larsson,1.18,1.75,40.8,2.2,-,53.6%,-,72.7%,59.1%,52.6%
2019 Roland Garros R128,W vs Parmentier,1.09,1.84,41.3,2.0,-,80.0%,-,69.2%,50.0%,33.3%
2019 Rome R32,W vs Anisimova,1.08,1.22,72.6,2.4,-,52.9%,-,55.1%,47.9%,57.5%
2019 Madrid F,W vs Halep,1.14,1.47,49.7,3.0,-,61.1%,-,54.3%,44.8%,65.4%
2019 Madrid SF,W vs Stephens,1.12,1.37,59.8,2.0,-,59.5%,-,65.7%,54.5%,36.7%
2019 Madrid QF,W vs Kvitova,0.98,1.54,48.5,2.2,0.0%,65.4%,0.0%,69.6%,47.2%,56.3%
2019 Madrid R16,W vs Sevastova,1.14,2.77,29.4,2.0,0.0%,80.0%,31.3%,75.0%,56.3%,51.7%
2019 Madrid R32,W vs Ostapenko,1.03,1.41,55.4,2.5,17.6%,70.6%,12.5%,56.3%,60.7%,38.5%
2019 Madrid R64,W vs Siniakova,1.15,1.68,40.1,2.2,7.4%,66.7%,7.7%,57.7%,53.8%,56.0%
2019 Stuttgart SF,L vs Kvitova,0.97,0.75,59.6,2.3,8.7%,58.7%,2.3%,60.5%,30.2%,32.4%
2019 Stuttgart QF,W vs Kerber,1.13,1.75,47.8,2.1,3.4%,72.4%,15.4%,76.9%,35.3%,43.8%
2019 Stuttgart R16,W vs Bencic,0.99,1.30,68.6,6.6,27.9%,72.1%,19.5%,68.3%,42.6%,35.6%
2019 Stuttgart R32,W vs Friedsam,0.88,1.49,63.8,2.6,6.1%,78.8%,6.7%,66.7%,51.3%,39.5%
2019 Charleston R16,L vs Sakkari,0.92,0.80,64.3,3.6,6.1%,51.5%,3.3%,40.0%,46.8%,46.7%
2019 Charleston R32,W vs Trevisan,0.99,2.10,34.7,2.2,0.0%,68.4%,11.1%,72.2%,62.5%,63.6%
2019 (40 matches),,1.03,1.24,57.5,2.8,8.1%,63.8%,11.1%,61.8%,44.4%,44.7%
2018 (65 matches),,1.03,1.15,60.8,2.8,6.1%,58.5%,6.4%,59.6%,45.2%,47.1%
2017 (53 matches),,0.99,1.08,55.4,2.5,7.0%,58.7%,5.8%,58.2%,44.9%,45.3%
2016 (64 matches),,1.01,1.18,56.1,2.7,6.0%,60.8%,5.3%,59.9%,45.2%,47.4%
2015 (40 matches),,1.01,1.11,58.4,3.0,4.3%,59.1%,1.8%,58.0%,42.7%,48.6%
Career (339 matches),,1.01,1.12,57.9,2.7,5.7%,58.9%,5.2%,59.0%,44.5%,46.5%
