Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Olympics R64,L vs Vondrousova,3.9,3.0,4.6,53.5%,58.1%,38.5%,54.5%,50.3%,19.3%,12.5,9.1,-4.0,-3.3
2021 Wimbledon R128,L vs Kostyuk,3.6,3.7,3.5,44.4%,42.4%,46.7%,57.1%,60.0%,38.1%,-4.0,-3.8,-2.0,-3.9
2021 Eastbourne R32,L vs Rogers,3.3,2.9,3.6,38.5%,50.0%,50.0%,75.0%,62.3%,25.9%,-4.0,-5.0,-1.5,-3.8
2021 Roland Garros R128,L vs Hercog,4.2,4.2,4.2,52.2%,32.5%,33.3%,75.0%,54.0%,18.8%,8.5,6.2,-2.0,-1.9
2021 Madrid R32,L vs Kudermetova,3.6,3.0,4.0,52.1%,36.8%,35.3%,50.0%,54.0%,34.7%,-1.0,-1.2,0.0,0.0
2021 Madrid R64,W vs Jimenez Kasintseva,4.0,3.2,5.0,67.3%,52.6%,66.7%,54.5%,61.1%,24.6%,14.0,15.2,-0.5,-1.1
2021 BJK Cup RR,W vs Wang,3.9,2.7,4.6,64.9%,70.4%,41.7%,42.9%,52.2%,32.9%,12.5,15.1,2.0,3.6
2021 Miami R64,L vs Samsonova,3.1,3.3,2.8,38.5%,29.4%,25.0%,0.0%,57.0%,25.0%,-8.0,-16.7,-3.5,-12.5
2021 Dubai R32,L vs Martincova,4.3,4.1,4.6,45.9%,31.3%,45.0%,66.7%,65.2%,21.0%,-3.0,-2.0,-12.0,-19.0
2021 Doha R32,L vs Ostapenko,3.4,3.6,3.2,42.9%,25.0%,33.3%,25.0%,44.2%,31.3%,-1.5,-3.5,-6.0,-13.3
2020 Roland Garros R16,L vs Trevisan,5.7,5.9,5.5,47.9%,46.2%,38.9%,42.9%,49.5%,23.2%,-4.5,-3.2,2.5,2.0
2020 Roland Garros R32,W vs Siniakova,4.7,5.3,4.1,70.7%,50.0%,64.3%,60.0%,55.3%,36.8%,3.0,4.1,1.5,3.3
2020 Roland Garros R64,W vs Errani,5.9,6.0,5.9,55.4%,50.7%,41.2%,49.1%,48.1%,33.3%,21.5,7.5,-7.5,-3.2
2020 Roland Garros R128,W vs Zavatska,6.6,5.8,7.4,49.1%,56.7%,50.0%,63.2%,48.3%,26.0%,12.5,6.8,-2.0,-1.2
2020 Rome R32,L vs Hercog,4.5,4.9,4.2,46.2%,33.3%,50.0%,40.0%,47.4%,12.3%,-11.0,-11.1,-2.5,-2.4
2020 Doha R16,L vs Zheng,6.2,6.6,5.8,49.3%,44.0%,48.0%,51.3%,46.0%,28.9%,8.5,4.2,2.0,1.1
2020 Doha R32,W vs Muchova,4.1,4.4,3.7,52.4%,52.9%,58.8%,62.5%,64.0%,29.6%,2.0,1.8,2.5,6.0
2020 St Petersburg F,W vs Rybakina,4.3,3.5,5.0,58.9%,61.5%,46.7%,63.6%,59.5%,28.4%,9.5,9.8,3.0,5.5
2020 St Petersburg SF,W vs Alexandrova,3.7,3.1,4.1,59.0%,57.7%,40.9%,63.6%,48.0%,40.8%,7.5,7.5,4.0,5.3
2020 St Petersburg QF,W vs Potapova,5.4,4.8,6.3,51.4%,45.9%,60.7%,59.3%,58.6%,32.9%,-8.0,-3.8,-3.5,-3.2
Career (154 matches),,4.3,4.1,4.6,53.4%,50.2%,47.5%,52.0%,52.7%,24.5%,4.3,3.4,-0.7,-0.8
