Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon R32,L vs Strycova,21,29,0.7,16.3%,22.5%,19,25,0.8,15.8%,20.8%,8.3%,5.8%,1.4,17.1%,12.4%
2019 Wimbledon R64,W vs Townsend,39,25,1.6,19.4%,12.4%,36,20,1.8,19.3%,10.7%,13.4%,4.8%,1.0,19.9%,19.4%
2019 Wimbledon R128,W vs Minella,12,12,1.0,11.4%,11.4%,10,10,1.0,10.5%,10.5%,8.4%,0.0%,0.5,7.6%,15.2%
2018 US Open R32,L vs Vondrousova,33,44,0.8,16.0%,21.4%,28,39,0.7,15.1%,21.0%,11.3%,3.2%,0.7,14.1%,20.4%
2018 US Open R64,W vs Di Lorenzo,18,17,1.1,18.6%,17.5%,13,14,0.9,15.1%,16.3%,7.0%,5.8%,0.3,8.2%,28.9%
2018 US Open R128,W vs Pliskova,28,18,1.6,25.7%,16.5%,23,14,1.6,24.2%,14.7%,13.7%,9.5%,0.9,17.4%,19.3%
2018 Wimbledon QF,L vs Goerges,19,27,0.7,10.3%,14.6%,18,23,0.8,10.3%,13.2%,5.7%,4.0%,1.7,19.5%,11.4%
2018 Wimbledon R16,W vs Pliskova,35,22,1.6,21.7%,13.7%,28,17,1.6,19.4%,11.8%,13.9%,5.6%,1.1,14.3%,13.0%
2018 Wimbledon R32,W vs Williams,34,20,1.7,14.8%,8.7%,30,17,1.8,14.0%,7.9%,8.4%,5.6%,0.6,9.6%,15.7%
2018 Wimbledon R64,W vs Blinkova,26,16,1.6,23.4%,14.4%,18,11,1.6,19.8%,12.1%,9.9%,8.8%,0.3,8.1%,23.4%
2018 Wimbledon R128,W vs Stefkova,22,14,1.6,19.8%,12.6%,13,9,1.4,13.7%,9.5%,10.5%,3.2%,0.7,9.9%,13.5%
2017 Wimbledon R128,L vs Cirstea,23,26,0.9,13.4%,15.1%,21,22,1.0,12.7%,13.3%,8.5%,4.2%,1.4,10.5%,7.6%
2017 Roland Garros R64,L vs Bellis,22,45,0.5,14.7%,30.0%,16,39,0.4,11.8%,28.7%,8.8%,2.9%,0.4,7.3%,18.0%
2017 Roland Garros R128,W vs Tomljanovic,22,28,0.8,15.0%,19.0%,11,21,0.5,9.0%,17.2%,7.4%,1.6%,0.4,8.2%,21.1%
2017 Australian Open R128,L vs Lepchenko,22,43,0.5,12.4%,24.2%,20,40,0.5,12.1%,24.2%,7.3%,4.2%,0.5,11.8%,22.5%
2016 Wimbledon R32,L vs Halep,11,18,0.6,9.9%,16.2%,10,16,0.6,9.3%,15.0%,6.5%,2.8%,1.0,9.9%,9.9%
2016 Wimbledon R64,W vs Barthel,14,21,0.7,10.9%,16.4%,12,20,0.6,10.0%,16.7%,6.7%,2.5%,0.8,16.4%,21.9%
2016 Wimbledon R128,W vs Ostapenko,18,11,1.6,18.8%,11.5%,12,11,1.1,13.6%,12.5%,9.1%,4.5%,0.5,10.4%,22.9%
2016 Roland Garros SF,L vs Williams,17,19,0.9,10.3%,11.5%,16,17,0.9,10.3%,11.0%,5.2%,5.2%,1.2,22.4%,18.8%
2016 Roland Garros QF,W vs Bacsinszky,16,31,0.5,10.1%,19.6%,16,26,0.6,10.5%,17.1%,6.6%,3.9%,0.4,10.8%,25.3%
Career (35 matches),,825,1015,0.8,15.7%,19.3%,705,879,0.8,14.6%,18.2%,8.4%,3.8%,0.7,12.5%,18.2%
