Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 Olympics R64,L vs Vondrousova,0.0%,-,13.4%,54.2%,20.0%,25.6%,12.5%,2.7%,0.0%,3.0%,44.4%,57,59
2021 Wimbledon R128,L vs Kostyuk,2.7%,50.0%,15.2%,63.6%,15.5%,25.9%,0.0%,2.4%,11.1%,3.3%,57.1%,71,87
2021 Eastbourne R32,L vs Rogers,3.8%,50.0%,15.6%,68.4%,13.6%,28.0%,0.0%,12.0%,33.3%,3.2%,0.0%,66,101
2021 Roland Garros R128,L vs Hercog,1.2%,0.0%,10.2%,64.7%,12.3%,21.2%,14.3%,9.0%,27.3%,2.8%,50.0%,-8,-1
2021 Madrid R32,L vs Kudermetova,0.0%,-,8.1%,55.6%,12.5%,30.8%,100.0%,6.5%,40.0%,3.7%,50.0%,-19,28
2021 Madrid R64,W vs Jimenez Kasintseva,0.0%,-,4.4%,75.0%,12.9%,12.5%,11.1%,3.0%,0.0%,3.2%,40.0%,1,90
2021 BJK Cup RR,W vs Wang,2.7%,100.0%,5.8%,83.3%,19.1%,55.6%,0.0%,12.5%,28.6%,2.2%,25.0%,-31,49
2021 Miami R64,L vs Samsonova,0.0%,-,1.3%,0.0%,4.9%,33.3%,0.0%,5.6%,0.0%,1.1%,0.0%,-17,57
2021 Dubai R32,L vs Martincova,0.0%,-,8.2%,70.0%,12.2%,16.7%,0.0%,0.0%,0.0%,1.7%,25.0%,60,80
2021 Doha R32,L vs Ostapenko,0.0%,-,3.2%,66.7%,3.4%,100.0%,0.0%,3.6%,0.0%,2.5%,0.0%,-81,-28
2020 Roland Garros R16,L vs Trevisan,0.0%,-,12.0%,56.3%,3.3%,3.8%,5.6%,6.8%,30.0%,4.2%,7.1%,-79,-60
2020 Roland Garros R32,W vs Siniakova,0.0%,-,12.9%,54.5%,6.8%,14.3%,0.0%,0.0%,0.0%,5.3%,44.4%,-64,-26
2020 Roland Garros R64,W vs Errani,0.8%,0.0%,15.4%,51.2%,12.6%,16.4%,14.3%,5.2%,18.5%,5.6%,38.5%,-28,-30
2020 Roland Garros R128,W vs Zavatska,0.0%,-,17.9%,66.7%,12.2%,33.3%,60.0%,3.2%,22.2%,3.4%,33.3%,-67,-68
2020 Rome R32,L vs Hercog,1.6%,100.0%,11.5%,78.6%,5.8%,2.7%,6.3%,2.6%,14.3%,3.0%,28.6%,-31,-49
2020 Doha R16,L vs Zheng,0.0%,-,13.3%,79.2%,9.6%,24.3%,25.0%,2.6%,12.5%,1.8%,33.3%,-55,-59
2020 Doha R32,W vs Muchova,0.0%,-,14.8%,66.7%,8.7%,12.5%,20.0%,3.2%,0.0%,1.5%,33.3%,-18,10
2020 St Petersburg F,W vs Rybakina,0.0%,-,6.5%,85.7%,12.6%,30.0%,50.0%,11.4%,50.0%,0.5%,100.0%,-9,30
2020 St Petersburg SF,W vs Alexandrova,0.0%,-,1.3%,100.0%,16.9%,35.3%,0.0%,7.8%,42.9%,1.6%,0.0%,-2,30
2020 St Petersburg QF,W vs Potapova,0.0%,-,7.8%,84.6%,8.5%,9.8%,50.0%,6.2%,25.0%,2.3%,44.4%,0,41
Career (154 matches),,0.6%,68.3%,8.4%,70.3%,12.3%,22.3%,15.1%,5.6%,19.4%,2.2%,37.7%,-16,9
