Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 Wimbledon R32,L vs Strycova,95.8,104.5,3.3,106.3,101.6,109,95,86.1,3.8,84.0,85.8,93,75
2019 Wimbledon R64,W vs Townsend,97.1,104.2,7.3,106.2,105.2,110,62,87.5,4.5,86.4,89.2,94,75
2019 Wimbledon R128,W vs Minella,96.4,105.6,2.7,106.1,104.0,109,100,85.2,3.9,85.5,85.3,92,76
2018 US Open R32,L vs Vondrousova,95.8,102.6,5.0,106.1,99.9,110,89,81.5,4.3,81.6,81.7,90,71
2018 US Open R64,W vs Di Lorenzo,97.4,103.6,6.3,108.7,101.3,112,87,85.8,5.8,85.0,78.0,94,77
2018 US Open R128,W vs Pliskova,96.0,102.9,4.3,105.4,100.2,111,96,86.9,6.8,85.5,85.8,102,70
2018 Wimbledon QF,L vs Goerges,101.2,107.0,3.0,108.5,105.2,113,96,91.9,3.1,96.3,96.0,98,86
2018 Wimbledon R16,W vs Pliskova,100.6,106.7,3.3,108.6,103.2,113,100,91.3,2.6,90.3,96.0,97,85
2018 Wimbledon R32,W vs Williams,101.5,107.1,3.3,109.1,105.5,114,99,93.6,2.0,94.2,95.6,99,89
2018 Wimbledon R64,W vs Blinkova,101.8,107.2,3.6,110.0,103.6,113,100,91.5,2.5,90.3,95.5,96,88
2017 Roland Garros R64,L vs Bellis,95.8,103.4,3.0,,,108,98,84.7,3.9,,,93,79
2017 Roland Garros R128,W vs Tomljanovic,95.7,100.7,4.7,,,108,89,87.6,5.6,,,99,78
2016 Wimbledon R32,L vs Halep,98.7,104.6,3.3,106.3,101.7,110,97,89.3,4.5,92.7,92.5,96,79
2016 Wimbledon R128,W vs Ostapenko,97.3,100.8,5.1,103.5,99.3,107,82,88.0,4.5,90.0,94.0,94,79
2016 Roland Garros SF,L vs Williams,93.3,96.5,3.5,97.6,95.0,103,85,86.9,4.6,89.5,91.5,95,79
2016 Roland Garros QF,W vs Bacsinszky,89.2,93.9,4.6,96.1,93.6,101,85,79.6,5.3,79.5,82.0,87,71
2016 Roland Garros R16,W vs Keys,95.1,99.5,4.3,,,106,81,85.6,5.3,,,95,77
2016 Roland Garros R128,W vs Kerber,92.7,98.9,2.9,100.3,97.4,105,92,80.6,4.6,79.7,87.0,91,74
2015 US Open R64,L vs Williams,95.9,103.8,4.1,,,111,90,85.6,3.9,,,94,77
2015 Wimbledon R128,L vs Kvitova,97.0,102.6,3.2,,,107,96,86.4,4.0,,,94,79
Career (28 matches),,95.1,101.6,4.2,104.8,101.0,114,62,86.2,4.2,87.6,89.2,102,63
