Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 Ismaning CH F,L vs Otte,43.5%,30.0%,15.2%,3/4,2.25,8.3%,28.1%,33.3%,12.5%,2.25,15.4%,78.6%,27.3%,21.4%,2.25,0.0%
2019 Miami R128,L vs Haase,62.5%,45.0%,1.6%,1/0,2.26,22.2%,61.0%,40.0%,0.0%,2.32,35.0%,78.9%,53.3%,5.3%,2.19,6.3%
2018 Wimbledon R64,L vs Federer,59.0%,25.0%,6.6%,0/4,2.36,49.1%,48.8%,14.3%,2.3%,2.45,63.3%,83.3%,40.0%,16.7%,2.26,32.0%
2018 Eastbourne F,L vs Zverev,61.4%,37.1%,5.3%,2/1,2.51,17.9%,51.4%,27.8%,2.9%,2.31,25.0%,81.0%,47.1%,9.5%,2.81,7.4%
2015 Bratislava CH F,L vs Gerasimov,55.1%,46.5%,3.8%,2/1,2.46,10.2%,40.7%,45.5%,3.7%,2.64,17.2%,87.5%,47.6%,4.2%,2.20,0.0%
2015 Izmir CH R16,W vs Grigelis,80.4%,64.9%,4.3%,1/1,2.22,10.3%,75.9%,68.2%,0.0%,2.03,18.8%,93.8%,60.0%,12.5%,2.46,0.0%
2014 Auckland R32,W vs Statham,78.8%,59.6%,1.5%,0/1,1.90,21.2%,75.6%,58.8%,0.0%,1.81,35.0%,100.0%,61.1%,5.6%,2.04,0.0%
Career (7 matches),,62.9%,46.0%,5.0%,42.9%,2.32,20.8%,54.1%,43.7%,2.9%,2.30,30.4%,86.2%,49.1%,10.0%,2.35,8.1%
